task_id,WL,Retention,PEC,num_points
0,0,1,0,19
1,0,1,1000,21
2,0,1,2000,24
3,0,1,3000,20
4,0,1,4000,26
5,0,1,5000,27
6,0,1,6000,26
7,0,1,7000,22
8,0,1,8000,26
9,0,1,9000,23
10,0,1,10000,24
11,0,2,0,22
12,0,2,1000,20
13,0,2,2000,26
14,0,2,3000,22
15,0,2,4000,27
16,0,2,5000,26
17,0,2,6000,26
18,0,2,7000,25
19,0,2,8000,26
20,0,2,9000,24
21,0,2,10000,23
22,0,3,0,21
23,0,3,1000,23
24,0,3,2000,27
25,0,3,3000,22
26,0,3,4000,25
27,0,3,5000,24
28,0,3,6000,27
29,0,3,7000,25
30,0,3,8000,27
31,0,3,9000,25
32,0,3,10000,24
33,1,1,0,19
34,1,1,1000,22
35,1,1,2000,23
36,1,1,3000,21
37,1,1,4000,26
38,1,1,5000,22
39,1,1,6000,23
40,1,1,7000,24
41,1,1,8000,26
42,1,1,9000,22
43,1,1,10000,26
44,1,2,0,21
45,1,2,1000,21
46,1,2,2000,26
47,1,2,3000,22
48,1,2,4000,27
49,1,2,5000,24
50,1,2,6000,25
51,1,2,7000,23
52,1,2,8000,24
53,1,2,9000,23
54,1,2,10000,28
55,1,3,0,22
56,1,3,1000,20
57,1,3,2000,24
58,1,3,3000,21
59,1,3,4000,28
60,1,3,5000,23
61,1,3,6000,26
62,1,3,7000,26
63,1,3,8000,25
64,1,3,9000,23
65,1,3,10000,28
66,2,1,0,21
67,2,1,1000,19
68,2,1,2000,20
69,2,1,3000,18
70,2,1,4000,23
71,2,1,5000,22
72,2,1,6000,21
73,2,1,7000,22
74,2,1,8000,25
75,2,1,9000,24
76,2,1,10000,23
77,2,2,0,20
78,2,2,1000,21
79,2,2,2000,22
80,2,2,3000,22
81,2,2,4000,26
82,2,2,5000,25
83,2,2,6000,22
84,2,2,7000,28
85,2,2,8000,27
86,2,2,9000,26
87,2,2,10000,25
88,2,3,0,21
89,2,3,1000,22
90,2,3,2000,20
91,2,3,3000,25
92,2,3,4000,27
93,2,3,5000,26
94,2,3,6000,22
95,2,3,7000,27
96,2,3,8000,27
97,2,3,9000,26
98,2,3,10000,26
99,3,1,0,22
100,3,1,1000,21
101,3,1,2000,25
102,3,1,3000,27
103,3,1,4000,26
104,3,1,5000,24
105,3,1,6000,25
106,3,1,7000,23
107,3,1,8000,23
108,3,1,9000,26
109,3,1,10000,27
110,3,2,0,21
111,3,2,1000,24
112,3,2,2000,27
113,3,2,3000,28
114,3,2,4000,27
115,3,2,5000,26
116,3,2,6000,27
117,3,2,7000,24
118,3,2,8000,24
119,3,2,9000,25
120,3,2,10000,25
121,3,3,0,23
122,3,3,1000,24
123,3,3,2000,26
124,3,3,3000,27
125,3,3,4000,29
126,3,3,5000,26
127,3,3,6000,26
128,3,3,7000,25
129,3,3,8000,26
130,3,3,9000,26
131,3,3,10000,27
132,4,1,0,19
