task_id,WL,Retention,PEC,num_points
1009,30,2,8000,22
1010,30,2,9000,21
1011,30,2,10000,23
1012,30,3,0,22
1013,30,3,1000,23
1014,30,3,2000,23
1015,30,3,3000,24
1016,30,3,4000,25
1017,30,3,5000,22
1018,30,3,6000,25
1019,30,3,7000,23
1020,30,3,8000,25
1021,30,3,9000,23
1022,30,3,10000,24
1023,31,1,0,21
1024,31,1,1000,22
1025,31,1,2000,20
1026,31,1,3000,23
1027,31,1,4000,25
1028,31,1,5000,22
1029,31,1,6000,23
1030,31,1,7000,22
1031,31,1,8000,24
1032,31,1,9000,22
1033,31,1,10000,26
1034,31,2,0,21
1035,31,2,1000,23
1036,31,2,2000,21
1037,31,2,3000,24
1038,31,2,4000,24
1039,31,2,5000,26
1040,31,2,6000,23
1041,31,2,7000,23
1042,31,2,8000,22
1043,31,2,9000,23
1044,31,2,10000,26
1045,31,3,0,21
1046,31,3,1000,22
1047,31,3,2000,23
1048,31,3,3000,25
1049,31,3,4000,23
1050,31,3,5000,25
1051,31,3,6000,22
1052,31,3,7000,24
1053,31,3,8000,26
1054,31,3,9000,24
1055,31,3,10000,26
1056,32,1,0,21
1057,32,1,1000,23
1058,32,1,2000,24
1059,32,1,3000,24
1060,32,1,4000,22
1061,32,1,5000,22
1062,32,1,6000,22
1063,32,1,7000,22
1064,32,1,8000,21
1065,32,1,9000,22
1066,32,1,10000,24
1067,32,2,0,23
1068,32,2,1000,25
1069,32,2,2000,27
1070,32,2,3000,28
1071,32,2,4000,26
1072,32,2,5000,25
1073,32,2,6000,24
1074,32,2,7000,24
1075,32,2,8000,22
1076,32,2,9000,24
1077,32,2,10000,24
1078,32,3,0,23
1079,32,3,1000,25
1080,32,3,2000,28
1081,32,3,3000,28
1082,32,3,4000,24
1083,32,3,5000,26
1084,32,3,6000,24
1085,32,3,7000,23
1086,32,3,8000,23
1087,32,3,9000,23
1088,32,3,10000,24
1089,33,1,0,24
1090,33,1,1000,21
1091,33,1,2000,21
1092,33,1,3000,24
1093,33,1,4000,24
1094,33,1,5000,25
1095,33,1,6000,23
1096,33,1,7000,24
1097,33,1,8000,24
1098,33,1,9000,23
1099,33,1,10000,24
1100,33,2,0,22
1101,33,2,1000,24
1102,33,2,2000,26
1103,33,2,3000,23
1104,33,2,4000,24
1105,33,2,5000,26
1106,33,2,6000,26
1107,33,2,7000,26
1108,33,2,8000,23
1109,33,2,9000,25
1110,33,2,10000,27
1111,33,3,0,25
1112,33,3,1000,25
1113,33,3,2000,25
1114,33,3,3000,24
1115,33,3,4000,25
1116,33,3,5000,24
1117,33,3,6000,26
1118,33,3,7000,27
1119,33,3,8000,24
1120,33,3,9000,25
1121,33,3,10000,27
1122,34,1,0,21
1123,34,1,1000,20
1124,34,1,2000,21
1125,34,1,3000,20
1126,34,1,4000,21
1127,34,1,5000,25
1128,34,1,6000,23
1129,34,1,7000,25
1130,34,1,8000,23
1131,34,1,9000,22
1132,34,1,10000,23
1133,34,2,0,22
1134,34,2,1000,24
1135,34,2,2000,22
1136,34,2,3000,23
1137,34,2,4000,21
1138,34,2,5000,29
1139,34,2,6000,23
1140,34,2,7000,23
1141,34,2,8000,26
1142,34,2,9000,22
1143,34,2,10000,25
1144,34,3,0,21
1145,34,3,1000,26
1146,34,3,2000,21
1147,34,3,3000,23
1148,34,3,4000,22
1149,34,3,5000,28
1150,34,3,6000,25
1151,34,3,7000,25
1152,34,3,8000,26
1153,34,3,9000,22
1154,34,3,10000,24
1155,35,1,0,19
1156,35,1,1000,20
1157,35,1,2000,24
1158,35,1,3000,23
1159,35,1,4000,23
1160,35,1,5000,25
1161,35,1,6000,24
1162,35,1,7000,25
1163,35,1,8000,22
1164,35,1,9000,25
1165,35,1,10000,22
1166,35,2,0,22
1167,35,2,1000,30
1168,35,2,2000,24
1169,35,2,3000,23
1170,35,2,4000,24
1171,35,2,5000,25
1172,35,2,6000,26
1173,35,2,7000,27
1174,35,2,8000,23
1175,35,2,9000,23
1176,35,2,10000,25
1177,35,3,0,23
1178,35,3,1000,29
1179,35,3,2000,25
1180,35,3,3000,24
1181,35,3,4000,25
1182,35,3,5000,27
1183,35,3,6000,26
1184,35,3,7000,26
1185,35,3,8000,26
1186,35,3,9000,25
1187,35,3,10000,25
1188,36,1,0,19
1189,36,1,1000,21
1190,36,1,2000,24
1191,36,1,3000,25
1192,36,1,4000,24
1193,36,1,5000,25
1194,36,1,6000,23
1195,36,1,7000,22
1196,36,1,8000,22
1197,36,1,9000,24
1198,36,1,10000,26
1199,36,2,0,21
1200,36,2,1000,23
1201,36,2,2000,25
1202,36,2,3000,25
1203,36,2,4000,23
1204,36,2,5000,24
1205,36,2,6000,25
1206,36,2,7000,25
1207,36,2,8000,26
1208,36,2,9000,25
1209,36,2,10000,25
1210,36,3,0,22
1211,36,3,1000,25
1212,36,3,2000,26
1213,36,3,3000,24
1214,36,3,4000,26
1215,36,3,5000,24
1216,36,3,6000,24
1217,36,3,7000,24
1218,36,3,8000,26
1219,36,3,9000,25
1220,36,3,10000,25
1221,37,1,0,20
1222,37,1,1000,22
1223,37,1,2000,24
1224,37,1,3000,26
1225,37,1,4000,23
1226,37,1,5000,23
1227,37,1,6000,23
1228,37,1,7000,23
1229,37,1,8000,24
1230,37,1,9000,25
1231,37,1,10000,24
1232,37,2,0,23
1233,37,2,1000,22
1234,37,2,2000,23
1235,37,2,3000,28
1236,37,2,4000,24
1237,37,2,5000,23
1238,37,2,6000,24
1239,37,2,7000,25
1240,37,2,8000,26
1241,37,2,9000,26
1242,37,2,10000,27
1243,37,3,0,22
1244,37,3,1000,24
1245,37,3,2000,23
1246,37,3,3000,30
1247,37,3,4000,23
1248,37,3,5000,24
1249,37,3,6000,24
1250,37,3,7000,26
1251,37,3,8000,28
1252,37,3,9000,27
1253,37,3,10000,26
1254,38,1,0,20
1255,38,1,1000,21
