task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points,val_mse,val_rmse,val_mae,val_r2,val_points,test_mse,test_rmse,test_mae,test_r2,test_points
0,0,4,0,29,generated,0,7,0.029283471405506134,0.00042764790123328567,21099.04296875,145.25509643554688,84.68350982666016,0.96853512009132,17,14426.390625,120.10990905761719,66.75811004638672,0.9807509388232464,6,12058.73828125,109.81228637695312,72.2037353515625,0.9765263697591181,6
1,0,4,1000,29,generated,0,4,0.15096135437488556,0.00036655747680924833,37410.83203125,193.41879272460938,109.38301086425781,0.9399471672621335,17,10880.8798828125,104.31145477294922,57.57938766479492,0.9855664051104523,6,4155.65576171875,64.4643783569336,46.030757904052734,0.9922173703191949,6
2,0,4,2000,36,scratch,1,10,0.0077105239033699036,0.007102660834789276,3035.5283203125,55.09563064575195,31.042591094970703,0.9947796355910845,22,11494.6787109375,107.21324157714844,52.61075210571289,0.9812168743904058,7,2646.45166015625,51.44367599487305,29.009920120239258,0.9951860320094853,7
3,0,4,3000,34,scratch,1,21,0.012761609628796577,0.0007767799543216825,1906.6636962890625,43.66535949707031,20.018848419189453,0.9966528352295372,20,5442.35009765625,73.77228546142578,40.99393081665039,0.9906222194505103,7,2663.12255859375,51.60544967651367,32.269386291503906,0.9954952366961634,7
4,0,4,4000,35,scratch,1,39,0.014842486009001732,0.0009041510056704283,474.4043884277344,21.780826568603516,12.093626022338867,0.9991930379269832,21,1389.6683349609375,37.278255462646484,20.74955940246582,0.997231865173504,7,1491.567626953125,38.620819091796875,24.711793899536133,0.9971656327158916,7
5,0,4,5000,35,generated,0,3,0.020271003246307373,0.004379143472760916,5484.24609375,74.05569458007812,42.5052490234375,0.9911922761972057,21,7009.16943359375,83.72077941894531,43.898502349853516,0.9806660965658259,7,6313.3837890625,79.45680236816406,47.45219802856445,0.9899025534948753,7
6,0,4,6000,36,generated,0,4,0.022310832515358925,0.009686640463769436,1499.8533935546875,38.72793960571289,20.18891716003418,0.997122779085139,22,312.4251403808594,17.675552368164062,12.930419921875,0.9995182841896436,7,256.1620178222656,16.005062103271484,11.123909950256348,0.999480335798061,7
7,0,4,7000,36,generated,0,4,0.11655926704406738,0.017932524904608727,787.0254516601562,28.053974151611328,15.854782104492188,0.9985117204400185,22,338.1601257324219,18.389131546020508,13.083916664123535,0.999467190802642,7,176.88027954101562,13.29963493347168,8.987671852111816,0.9996195272384469,7
8,0,4,8000,33,generated,0,4,0.008639758452773094,0.0027003914583474398,6258.75634765625,79.1123046875,42.28368377685547,0.9882966904538951,19,5351.35400390625,73.15294647216797,47.073089599609375,0.9913427055539483,7,4381.19775390625,66.19062042236328,35.74940490722656,0.9921225795156239,7
9,0,4,9000,34,generated,0,8,0.023886706680059433,0.001094825565814972,616.2520751953125,24.824424743652344,16.67523193359375,0.9988951469737104,20,1595.5098876953125,39.94383239746094,24.514665603637695,0.9972697518429817,7,8024.9345703125,89.58200073242188,55.8675422668457,0.9827768322583665,7
10,0,4,10000,37,scratch,1,39,0.013440705835819244,0.003589906729757786,819.4012451171875,28.625185012817383,16.200002670288086,0.9983949416060508,23,515.370849609375,22.701780319213867,16.61528205871582,0.9991802707520258,7,471.3911437988281,21.711544036865234,15.092086791992188,0.9991023192487993,7
11,0,5,0,30,generated,0,28,0.0018294694600626826,0.0001347360957879573,435.53692626953125,20.869522094726562,11.874927520751953,0.9993847676832123,18,1282.821044921875,35.816490173339844,20.624713897705078,0.9964250184291181,6,3353.075439453125,57.90574645996094,30.023603439331055,0.9953804535443553,6
12,0,5,1000,28,scratch,1,104,0.07075727730989456,0.0003316500224173069,324.56890869140625,18.015796661376953,10.85783863067627,0.9994131637432395,16,275.84991455078125,16.60873031616211,12.539078712463379,0.9996403343716952,6,1264.9112548828125,35.565589904785156,25.36031150817871,0.9980231951028535,6
13,0,5,2000,34,scratch,1,20,0.015303979627788067,0.004887494724243879,1015.1116943359375,31.860816955566406,16.325401306152344,0.9982053933365914,20,1378.7127685546875,37.13102340698242,24.46540641784668,0.9975247776686939,7,664.2438354492188,25.77292823791504,17.482622146606445,0.9987650116260606,7
14,0,5,3000,37,scratch,1,44,0.017738481983542442,0.0002877254446502775,1560.5999755859375,39.50442886352539,21.15155029296875,0.9970075078635708,23,6449.67333984375,80.30986022949219,45.560577392578125,0.9889682273963855,7,2864.092041015625,53.5172119140625,31.8326416015625,0.9938552413988233,7
15,0,5,4000,35,generated,0,4,0.01907932572066784,0.003003400284796953,9387.078125,96.88693237304688,57.79203796386719,0.9826029019139629,21,17768.642578125,133.299072265625,78.15122985839844,0.9560114590876365,7,12117.8544921875,110.08112335205078,68.2740249633789,0.9742127343751082,7
16,0,5,5000,34,scratch,1,7,0.08862800151109695,0.007659012917429209,5290.34619140625,72.7347640991211,43.91345977783203,0.9897272392223817,20,4298.9765625,65.56658172607422,45.635189056396484,0.991356338017748,7,9301.22265625,96.4428482055664,58.052085876464844,0.9836259775500886,7
17,0,5,6000,36,generated,0,7,0.02868586592376232,0.02750498242676258,826.0338134765625,28.74080467224121,16.396284103393555,0.9982228442938064,22,7706.57666015625,87.787109375,56.02492904663086,0.9841737741474841,7,2785.97314453125,52.782318115234375,26.417049407958984,0.9938511662958625,7
18,0,5,7000,36,scratch,1,7,0.030581733211874962,0.008439923636615276,3833.59375,61.91602325439453,31.614171981811523,0.9912240392707736,22,4034.337158203125,63.51643371582031,34.751956939697266,0.9927258210326267,7,3036.49658203125,55.10441589355469,34.684226989746094,0.9927405037740853,7
19,0,5,8000,36,generated,0,100,0.004884784575551748,0.0023431419394910336,1538.229248046875,39.22026443481445,22.24110221862793,0.9965738020994561,22,144.3121795654297,12.01300048828125,6.9163007736206055,0.999728427389521,7,1848.0838623046875,42.98934555053711,27.557300567626953,0.9949587125738818,7
20,0,5,9000,37,scratch,1,8,0.02192489244043827,0.05090338736772537,9425.369140625,97.08434295654297,54.0443115234375,0.9780560326690697,23,2724.043701171875,52.1923713684082,28.114322662353516,0.9940921070552686,7,170.15122985839844,13.04420280456543,9.670014381408691,0.9995852703390614,7
21,0,5,10000,38,scratch,1,9,0.025073841214179993,0.00933302566409111,2060.310302734375,45.39064025878906,25.51873016357422,0.9948849690615444,22,5144.2314453125,71.72329711914062,42.266822814941406,0.989239322248938,8,1585.885009765625,39.82317352294922,23.816816329956055,0.9963718444348677,8
22,0,6,0,28,generated,0,5,0.04169716313481331,0.018003225326538086,1564.7020263671875,39.55631637573242,23.420087814331055,0.9974370435254944,16,1144.7384033203125,33.833984375,21.76096534729004,0.9986692566867239,6,3595.883056640625,59.96568298339844,35.78904342651367,0.9950572820793048,6
23,0,6,1000,27,generated,0,4,0.11037327349185944,0.005581778474152088,9963.1748046875,99.81570434570312,62.69955062866211,0.9860504709128071,17,837.0130004882812,28.931177139282227,20.648456573486328,0.9984888098903815,5,2527.1650390625,50.27091598510742,36.86217498779297,0.9962506425188999,5
24,0,6,2000,32,scratch,1,30,0.0062360092997550964,0.006404298357665539,2875.84765625,53.626930236816406,28.112537384033203,0.9955127253407967,20,10364.15625,101.80449676513672,57.8480224609375,0.980903062269436,6,2439.316162109375,49.389434814453125,29.100624084472656,0.9964354988545355,6
25,0,6,3000,33,generated,0,34,0.06960439682006836,0.00043054597335867584,1809.3916015625,42.53694534301758,18.836118698120117,0.9965850272073229,19,8691.2919921875,93.22709655761719,57.2230224609375,0.9892903619563356,7,8139.56787109375,90.21955108642578,52.508262634277344,0.9868830901956152,7
26,0,6,4000,32,generated,0,6,0.029807209968566895,0.02727828547358513,3718.13037109375,60.97647476196289,33.30641555786133,0.9939688630827295,20,4830.623046875,69.502685546875,45.368743896484375,0.9930666840916017,6,5417.56005859375,73.60407257080078,41.06370162963867,0.9901138069785508,6
27,0,6,5000,32,scratch,1,35,0.022410206496715546,0.006256267428398132,4315.724609375,65.69417572021484,36.33855438232422,0.9931702324629316,20,5900.43310546875,76.81427764892578,46.83818435668945,0.9915263422934966,6,6361.50048828125,79.75901794433594,55.512638092041016,0.988433621087436,6
28,0,6,6000,30,scratch,1,13,0.01992983929812908,0.0031943218782544136,1440.8587646484375,37.95864486694336,22.550748825073242,0.9975610766471205,18,2845.985595703125,53.3477783203125,30.511240005493164,0.995858695979341,6,2731.984619140625,52.26839065551758,33.30501174926758,0.9956866697389154,6
29,0,6,7000,30,generated,0,9,0.020512254908680916,0.004469806328415871,3683.9296875,60.69538497924805,35.34823226928711,0.9942599721676407,18,1002.7660522460938,31.666481018066406,21.05607795715332,0.9982427184265064,6,608.0076293945312,24.65781021118164,18.558748245239258,0.9989877551044468,6
30,0,6,8000,30,generated,0,5,0.0388876311480999,0.0041606794111430645,4266.349609375,65.31729888916016,41.28917694091797,0.9936982828439374,18,1821.0343017578125,42.673580169677734,29.441560745239258,0.9961583435740201,6,5066.14599609375,71.17686462402344,49.35137939453125,0.991033672866587,6
31,0,6,9000,33,generated,0,5,0.01502139586955309,0.011266284622251987,4515.10595703125,67.19454193115234,39.973533630371094,0.9924108320682595,19,3499.85888671875,59.15960693359375,31.363834381103516,0.9945087777751266,7,15728.8056640625,125.41453552246094,68.563232421875,0.9710213856952198,7
32,0,6,10000,34,generated,0,7,0.10585922747850418,0.012224463745951653,4176.66064453125,64.62709045410156,37.236244201660156,0.9928882548163328,20,8614.5537109375,92.81462097167969,59.60576629638672,0.9843613486659222,7,8664.4794921875,93.08318328857422,58.226463317871094,0.9863429198310302,7
33,1,4,0,33,generated,0,34,0.0069853439927101135,0.0023519564419984818,1540.9549560546875,39.25499725341797,19.006872177124023,0.9974991337005533,19,4072.09423828125,63.81296157836914,37.18930435180664,0.9939682219316125,7,1710.086181640625,41.353187561035156,21.497133255004883,0.9968612717874489,7
34,1,4,1000,35,scratch,1,39,0.08441097289323807,0.00030497086117975414,1177.2313232421875,34.31080627441406,15.706371307373047,0.9982126185354293,21,1446.0615234375,38.02711486816406,20.151077270507812,0.9964910640858881,7,8518.2587890625,92.2944107055664,46.37206268310547,0.9857879661150171,7
35,1,4,2000,36,scratch,1,7,0.018734503537416458,0.004873964935541153,2177.668212890625,46.66549301147461,25.73334503173828,0.9961696324559866,22,11353.5029296875,106.55281829833984,58.009700775146484,0.9852960386083154,7,7163.14697265625,84.6353759765625,45.775672912597656,0.9845883868995398,7
36,1,4,3000,37,generated,0,4,0.04401838034391403,0.0067709204740822315,4148.068359375,64.40550231933594,39.11387634277344,0.9925344285800608,23,2357.46630859375,48.55374526977539,33.09229278564453,0.9962671141363846,7,7463.34375,86.3906478881836,53.86684799194336,0.985188581948394,7
37,1,4,4000,35,generated,0,6,0.02379414439201355,0.0006701910169795156,4153.0380859375,64.4440689086914,37.37873077392578,0.9933626702637599,21,1122.2835693359375,33.5004997253418,21.19796371459961,0.996999254018763,7,6884.30126953125,82.97168731689453,40.02983856201172,0.9889663985378313,7
38,1,4,5000,33,generated,0,7,0.007500994019210339,0.01239792536944151,542.2631225585938,23.286542892456055,13.366554260253906,0.9989762096767419,19,1304.6905517578125,36.12049865722656,23.17086410522461,0.9980867399997144,7,4096.01416015625,64.00010681152344,31.764123916625977,0.9936208377631897,7
39,1,4,6000,35,scratch,1,19,0.06714903563261032,0.009451782330870628,1990.5096435546875,44.61512756347656,20.51708984375,0.9967274246519343,21,4590.23486328125,67.75127410888672,28.57520866394043,0.9870635254186302,7,3237.893310546875,56.902488708496094,33.841819763183594,0.9945034894014635,7
