task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points
107,3,1,8000,33,,0,140,0.00269295834004879,0.00269295834004879,2807.7216796875,52.987937927246094,31.74559783935547,0.9951623319082525,33
108,3,1,9000,33,,0,110,0.0031678685918450356,0.0031675396021455526,2554.501953125,50.54207992553711,25.70005226135254,0.995581146786481,33
109,3,1,10000,34,,0,140,0.013007345609366894,0.013007345609366894,1194.9649658203125,34.56826400756836,17.747295379638672,0.9979176034810265,34
110,3,2,0,35,,0,140,0.0025390780065208673,0.0025390780065208673,940.5617065429688,30.6685791015625,15.370553016662598,0.9984484416841374,35
111,3,2,1000,33,,0,140,0.009231669828295708,0.009231669828295708,3002.85498046875,54.79831314086914,28.137065887451172,0.9951606689576977,33
112,3,2,2000,34,,0,140,0.009174210950732231,0.009174210950732231,446.718994140625,21.13572883605957,10.330089569091797,0.9992444448298965,34
113,3,2,3000,37,,0,120,0.012947998009622097,0.012947861105203629,843.3984985351562,29.041324615478516,15.812617301940918,0.9985179261831508,37
114,3,2,4000,33,,0,140,0.0008985075983218849,0.0008985075983218849,570.8369140625,23.892192840576172,12.47959041595459,0.9990292125062382,33
115,3,2,5000,33,,0,140,0.009057650342583656,0.009057650342583656,148.28257751464844,12.177133560180664,6.274882793426514,0.999753624013052,33
116,3,2,6000,34,,0,140,0.0018060763832181692,0.0018060763832181692,1709.7320556640625,41.348907470703125,22.429931640625,0.9971165483843335,34
117,3,2,7000,35,,0,139,0.0014690224779769778,0.0014685019850730896,1239.900146484375,35.212215423583984,15.739503860473633,0.9978460816846257,35
118,3,2,8000,36,,0,140,0.0027626315131783485,0.0027626315131783485,1349.6514892578125,36.73760223388672,14.692747116088867,0.9976383649158974,36
119,3,2,9000,39,,0,140,0.0011763905640691519,0.0011763905640691519,396.76153564453125,19.918874740600586,9.4786376953125,0.9992689145249074,39
120,3,2,10000,41,,0,140,0.006318199913948774,0.006318199913948774,966.5458374023438,31.08932113647461,12.541095733642578,0.9981545935426547,41
121,3,3,0,37,,0,140,0.006835430860519409,0.006835430860519409,1393.2396240234375,37.32612609863281,18.759418487548828,0.9975868187045366,37
122,3,3,1000,35,,0,140,0.0043855225667357445,0.0043855225667357445,1143.1607666015625,33.81066131591797,17.741119384765625,0.9980340202637942,35
123,3,3,2000,34,,0,140,0.011439195834100246,0.011439195834100246,753.6201782226562,27.4521427154541,15.529711723327637,0.9987327136238799,34
124,3,3,3000,37,,0,94,0.004230143036693335,0.004230143036693335,191.8012237548828,13.849231719970703,8.342276573181152,0.9996548536409486,37
125,3,3,4000,32,,0,93,0.005654166452586651,0.005654166452586651,1299.71728515625,36.05159378051758,20.48944854736328,0.9977740382306229,32
126,3,3,5000,33,,0,140,0.009918221272528172,0.009918221272528172,3567.004150390625,59.724403381347656,33.17729568481445,0.9939930785701484,33
127,3,3,6000,32,,0,140,0.0041289906948804855,0.0041289906948804855,2221.641357421875,47.1342887878418,25.62567710876465,0.9961644797435525,32
128,3,3,7000,36,,0,140,0.0017191912047564983,0.0017191912047564983,1488.3336181640625,38.57892608642578,16.077239990234375,0.9973204690631249,36
129,3,3,8000,35,,0,140,0.0018571787513792515,0.0018571787513792515,2477.948974609375,49.77900314331055,21.898401260375977,0.9955351439785377,35
130,3,3,9000,37,,0,140,0.004821310751140118,0.004821310751140118,1770.1922607421875,42.07365417480469,20.323936462402344,0.9967247790872386,37
131,3,3,10000,38,,0,140,0.001410179422236979,0.001410179422236979,828.360595703125,28.781253814697266,15.276939392089844,0.9984471594276643,38
132,4,1,0,25,,0,138,0.0017934681382030249,0.0017925092251971364,1253.9842529296875,35.41164016723633,19.99222183227539,0.9982138543439344,25
133,4,1,1000,30,,0,140,0.000569538155104965,0.000569538155104965,846.0986938476562,29.08777618408203,14.282125473022461,0.9987226043806922,30
134,4,1,2000,32,,0,127,0.002117760479450226,0.0021176673471927643,3876.3291015625,62.26017379760742,31.25295639038086,0.9938626090277268,32
135,4,1,3000,27,,0,68,0.009811236523091793,0.009810264222323895,1530.5318603515625,39.122013092041016,20.831809997558594,0.9977043962503542,27
136,4,1,4000,33,,0,140,0.0007558745564892888,0.0007558745564892888,2189.19775390625,46.78886413574219,20.78009605407715,0.9963412097224676,33
137,4,1,5000,32,,0,140,0.001256799791008234,0.001256799791008234,599.4259643554688,24.483177185058594,11.767504692077637,0.9990137637353339,32
138,4,1,6000,31,,0,139,0.005667951889336109,0.005667951889336109,1834.8109130859375,42.834693908691406,23.49236297607422,0.9969333024538979,31
139,4,1,7000,30,,0,140,0.001819316647015512,0.001819316647015512,2343.235107421875,48.40697479248047,24.166118621826172,0.9961881586141216,30
140,4,1,8000,35,,0,140,0.0011065553408116102,0.0011065553408116102,742.1630859375,27.2426700592041,11.464794158935547,0.9987579304495003,35
141,4,1,9000,35,,0,139,0.004668406210839748,0.004667578265070915,3482.807373046875,59.015316009521484,28.412540435791016,0.9939610845462856,35
142,4,1,10000,31,,0,63,0.019624022766947746,0.019624022766947746,3350.2431640625,57.88128662109375,32.165767669677734,0.99453124228073,31
143,4,2,0,28,,0,61,0.005032923072576523,0.005032428074628115,1069.9713134765625,32.71041488647461,18.573617935180664,0.9984620123230413,28
144,4,2,1000,32,,0,140,0.0014142272993922234,0.0014142272993922234,1198.72119140625,34.622554779052734,17.377464294433594,0.9981259961669293,32
145,4,2,2000,33,,0,140,0.0016981243388727307,0.0016981243388727307,3038.67333984375,55.12416458129883,26.897966384887695,0.9950649310710905,33
146,4,2,3000,33,,0,140,0.0016106021357700229,0.0016106021357700229,2203.06396484375,46.93680953979492,22.610061645507812,0.9964105885278499,33
147,4,2,4000,33,,0,140,0.0016191874165087938,0.0016191874165087938,998.7009887695312,31.602230072021484,14.13093090057373,0.9983676780852002,33
148,4,2,5000,33,,0,140,0.007398329675197601,0.007398329675197601,1327.11083984375,36.42953109741211,17.81922721862793,0.9978383076615176,33
149,4,2,6000,34,,0,138,0.0017308262176811695,0.0017304026987403631,2777.756103515625,52.70442199707031,25.556835174560547,0.995357205551975,34
150,4,2,7000,32,,0,140,0.004258240573108196,0.004258240573108196,4204.556640625,64.8425521850586,36.096900939941406,0.9930349607905959,32
151,4,2,8000,33,,0,140,0.011789634823799133,0.011789634823799133,1949.088623046875,44.14848327636719,22.60129165649414,0.9967307470377549,33
152,4,2,9000,36,,0,127,0.010095806792378426,0.01009578537195921,995.7192993164062,31.55501937866211,12.840599060058594,0.9982729227527094,36
153,4,2,10000,34,,0,140,0.0030612386763095856,0.0030612386763095856,2736.408935546875,52.31069564819336,24.91815948486328,0.9954786734089495,34
154,4,3,0,29,,0,140,0.003530860645696521,0.003530860645696521,2162.931884765625,46.50733184814453,27.573978424072266,0.9968029251658971,29
155,4,3,1000,32,,0,140,0.001539956429041922,0.001539956429041922,771.315185546875,27.77256202697754,15.178045272827148,0.9987820251257149,32
