task_id,WL,Retention,PEC,num_points
240,7,4,9000,37
241,7,4,10000,36
242,7,5,0,31
243,7,5,1000,31
244,7,5,2000,37
245,7,5,3000,40
246,7,5,4000,34
247,7,5,5000,34
248,7,5,6000,36
249,7,5,7000,39
250,7,5,8000,32
251,7,5,9000,39
252,7,5,10000,37
253,7,6,0,27
254,7,6,1000,30
255,7,6,2000,34
256,7,6,3000,35
257,7,6,4000,35
258,7,6,5000,32
259,7,6,6000,33
260,7,6,7000,34
261,7,6,8000,30
262,7,6,9000,36
263,7,6,10000,35
264,8,4,0,29
265,8,4,1000,29
266,8,4,2000,35
267,8,4,3000,30
268,8,4,4000,36
269,8,4,5000,34
270,8,4,6000,35
271,8,4,7000,32
272,8,4,8000,35
273,8,4,9000,40
274,8,4,10000,38
275,8,5,0,33
276,8,5,1000,32
277,8,5,2000,34
278,8,5,3000,33
279,8,5,4000,36
280,8,5,5000,37
281,8,5,6000,35
282,8,5,7000,35
283,8,5,8000,36
284,8,5,9000,42
285,8,5,10000,39
286,8,6,0,26
287,8,6,1000,27
288,8,6,2000,32
289,8,6,3000,29
290,8,6,4000,34
291,8,6,5000,35
292,8,6,6000,29
293,8,6,7000,31
294,8,6,8000,34
295,8,6,9000,35
296,8,6,10000,35
297,9,4,0,30
298,9,4,1000,31
299,9,4,2000,30
300,9,4,3000,35
301,9,4,4000,37
302,9,4,5000,32
303,9,4,6000,37
304,9,4,7000,37
305,9,4,8000,34
306,9,4,9000,37
307,9,4,10000,36
308,9,5,0,29
309,9,5,1000,32
310,9,5,2000,33
311,9,5,3000,35
312,9,5,4000,40
313,9,5,5000,35
314,9,5,6000,37
315,9,5,7000,39
316,9,5,8000,36
317,9,5,9000,42
318,9,5,10000,37
319,9,6,0,27
320,9,6,1000,28
321,9,6,2000,29
322,9,6,3000,31
323,9,6,4000,34
324,9,6,5000,30
325,9,6,6000,33
326,9,6,7000,33
327,9,6,8000,34
328,9,6,9000,33
329,9,6,10000,33
330,10,4,0,29
331,10,4,1000,29
332,10,4,2000,32
333,10,4,3000,36
334,10,4,4000,36
335,10,4,5000,33
336,10,4,6000,35
337,10,4,7000,34
338,10,4,8000,33
339,10,4,9000,33
340,10,4,10000,34
341,10,5,0,31
