task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points,val_mse,val_rmse,val_mae,val_r2,val_points,test_mse,test_rmse,test_mae,test_r2,test_points
33,1,4,0,23,generated,0,10,0.007384938653558493,0.00012641771172638983,3660.429443359375,60.50148391723633,36.026405334472656,0.9963639014187183,13,6346.76806640625,79.6666030883789,57.38231658935547,0.9943231777823544,5,14609.966796875,120.87169647216797,66.39681243896484,0.988364861808547,5
34,1,4,1000,25,scratch,1,5,0.08660950511693954,0.002787125064060092,80346.15625,283.4539794921875,183.2759246826172,0.9192307036581331,15,828.6487426757812,28.786258697509766,18.757383346557617,0.9991294117394443,5,27324.078125,165.29995727539062,119.5810775756836,0.9779368722604171,5
107,3,4,8000,29,generated,0,5,0.0499323308467865,0.003047937760129571,17379.51171875,131.8313751220703,72.67681884765625,0.9792944827522361,17,4743.1376953125,68.87043762207031,39.45102310180664,0.9952322925714883,6,5429.09326171875,73.68238067626953,46.116302490234375,0.9938465348130783,6
117,3,5,7000,27,scratch,1,14,0.017046887427568436,0.0005518182297237217,3307.895263671875,57.514305114746094,30.63279151916504,0.9955503469573501,17,4355.87548828125,65.99905395507812,48.2391242980957,0.9949928517045884,5,1166.7464599609375,34.15766906738281,23.490915298461914,0.9983398810078222,5
166,5,4,1000,25,scratch,1,6,0.058215539902448654,0.00018142632325179875,29478.69140625,171.693603515625,107.06455993652344,0.9701981236535079,15,22536.87109375,150.1228485107422,74.75069427490234,0.9766838515839191,5,28450.0625,168.6714630126953,97.01631927490234,0.9764663578909185,5
279,8,5,4000,28,generated,0,6,0.06361981481313705,0.004635108634829521,22707.33984375,150.68954467773438,77.20875549316406,0.9761130606966978,16,51068.53515625,225.98348999023438,141.57815551757812,0.9367861939408242,6,58323.99609375,241.5036163330078,126.97835540771484,0.9431712935515725,6
281,8,5,6000,27,generated,0,26,0.07808449119329453,0.0025359548162668943,2994.103515625,54.71840286254883,30.59183692932129,0.9963375022300255,17,17642.87109375,132.82647705078125,89.04169464111328,0.9818404178489558,5,38934.296875,197.3177490234375,121.22383880615234,0.9584902733720799,5
363,11,4,0,25,generated,0,18,0.10042069107294083,0.0011577028781175613,1601.0311279296875,40.01288604736328,20.598108291625977,0.9984569519032589,15,8065.1884765625,89.806396484375,47.93128204345703,0.9931495146949708,5,1036.010986328125,32.18712615966797,19.529743194580078,0.9992175181495188,5
389,11,6,4000,26,generated,0,3,0.1184232085943222,0.006110267713665962,227871.796875,477.35919189453125,269.3560791015625,0.7963786194369027,16,42053.9765625,205.07066345214844,103.55381774902344,0.9424382726345275,5,168212.859375,410.1376037597656,204.58407592773438,0.8548732816185913,5
423,12,6,5000,21,generated,0,4,0.009149107150733471,0.0043641347438097,52803.5625,229.79025268554688,129.19314575195312,0.9607883769869205,13,9324.251953125,96.56216430664062,68.48959350585938,0.9915659717677013,4,8954.498046875,94.62821197509766,67.79158782958984,0.9856595805082282,4
621,18,6,5000,23,generated,0,31,0.09965844452381134,0.0008912315242923796,3681.565185546875,60.6759033203125,35.76970291137695,0.9962869185271801,13,3462.190673828125,58.84038162231445,43.0811882019043,0.9972138826853266,5,15746.5908203125,125.48542022705078,84.3952407836914,0.9862767935261312,5
642,19,5,4000,25,scratch,1,5,0.04974805563688278,0.0027426285669207573,31223.611328125,176.70204162597656,93.00736999511719,0.9662158703087855,15,50778.65234375,225.3411865234375,127.16351318359375,0.944214863690593,5,128906.046875,359.0348815917969,207.27767944335938,0.8713909630835462,5
694,21,4,1000,22,generated,0,4,0.005348223261535168,0.0018904615426436067,15862.5361328125,125.94656372070312,65.11808013916016,0.9892848783137607,14,8878.1669921875,94.2240219116211,65.9866714477539,0.9896815811963601,4,436.13580322265625,20.883865356445312,12.725055694580078,0.998699730860076,4
695,21,4,2000,23,generated,0,5,0.02096172794699669,0.0018936397973448038,12400.37890625,111.35698699951172,63.01370620727539,0.9885454918935488,13,3460.82763671875,58.828800201416016,43.84589385986328,0.9969682848313902,5,2312.98779296875,48.09353256225586,26.364059448242188,0.9983918646740623,5
782,23,6,1000,21,generated,0,21,0.00833849236369133,0.000541393063031137,450.71484375,21.230045318603516,15.464977264404297,0.9996850378387597,13,6942.72607421875,83.3230209350586,47.00835037231445,0.9946110372662444,4,1611.4083251953125,40.14234924316406,29.354463577270508,0.997121697060035,4
881,26,6,1000,23,scratch,1,19,0.039703793823719025,0.003771015675738454,485.6596374511719,22.037687301635742,11.83685302734375,0.999554695181049,13,10394.236328125,101.9521255493164,65.40259552001953,0.9936718583765691,5,29834.02734375,172.7252960205078,109.2003173828125,0.9743408966345833,5
990,30,4,0,21,generated,0,8,0.03194258362054825,0.003291115630418062,61468.4765625,247.92837524414062,155.78721618652344,0.9564528015731052,13,33206.5703125,182.22669982910156,106.69528198242188,0.9774823311074031,4,59788.67578125,244.51722717285156,142.82879638671875,0.9079288708623691,4
997,30,4,7000,23,scratch,1,26,0.09862496703863144,0.0008399207727052271,2355.840087890625,48.5369987487793,28.613597869873047,0.9976586122966568,13,7431.86865234375,86.20829010009766,64.35855865478516,0.9941033485739247,5,2803.37744140625,52.946929931640625,32.13892364501953,0.9979217738250619,5
