task_id,WL,Retention,PEC,num_points
433,13,1,4000,20
434,13,1,5000,20
435,13,1,6000,21
436,13,1,7000,20
437,13,1,8000,21
438,13,1,9000,20
439,13,1,10000,21
440,13,2,0,20
441,13,2,1000,19
442,13,2,2000,20
443,13,2,3000,20
444,13,2,4000,21
445,13,2,5000,20
446,13,2,6000,21
447,13,2,7000,23
448,13,2,8000,21
449,13,2,9000,22
450,13,2,10000,21
451,13,3,0,19
452,13,3,1000,20
453,13,3,2000,21
454,13,3,3000,20
455,13,3,4000,21
456,13,3,5000,21
457,13,3,6000,21
458,13,3,7000,23
459,13,3,8000,22
460,13,3,9000,24
461,13,3,10000,22
462,14,1,0,18
463,14,1,1000,19
464,14,1,2000,20
465,14,1,3000,19
466,14,1,4000,20
467,14,1,5000,20
468,14,1,6000,20
469,14,1,7000,22
470,14,1,8000,20
471,14,1,9000,20
472,14,1,10000,20
473,14,2,0,20
474,14,2,1000,19
475,14,2,2000,20
476,14,2,3000,20
477,14,2,4000,20
478,14,2,5000,22
479,14,2,6000,22
480,14,2,7000,21
481,14,2,8000,21
482,14,2,9000,22
483,14,2,10000,21
484,14,3,0,20
485,14,3,1000,20
486,14,3,2000,20
487,14,3,3000,21
488,14,3,4000,20
489,14,3,5000,22
490,14,3,6000,20
491,14,3,7000,21
492,14,3,8000,22
493,14,3,9000,22
494,14,3,10000,23
495,15,1,0,20
496,15,1,1000,19
497,15,1,2000,20
498,15,1,3000,20
499,15,1,4000,20
500,15,1,5000,19
501,15,1,6000,20
502,15,1,7000,20
503,15,1,8000,19
504,15,1,9000,21
505,15,1,10000,19
506,15,2,0,20
507,15,2,1000,20
508,15,2,2000,19
509,15,2,3000,20
510,15,2,4000,20
511,15,2,5000,21
512,15,2,6000,21
513,15,2,7000,21
514,15,2,8000,20
515,15,2,9000,21
516,15,2,10000,21
517,15,3,0,19
518,15,3,1000,20
519,15,3,2000,19
520,15,3,3000,21
521,15,3,4000,21
522,15,3,5000,20
523,15,3,6000,21
524,15,3,7000,21
525,15,3,8000,22
526,15,3,9000,22
527,15,3,10000,21
528,16,1,0,18
529,16,1,1000,19
530,16,1,2000,21
531,16,1,3000,19
532,16,1,4000,20
533,16,1,5000,19
534,16,1,6000,20
535,16,1,7000,20
536,16,1,8000,21
537,16,1,9000,21
538,16,1,10000,21
539,16,2,0,20
540,16,2,1000,20
541,16,2,2000,20
542,16,2,3000,19
543,16,2,4000,21
544,16,2,5000,20
545,16,2,6000,21
546,16,2,7000,21
547,16,2,8000,20
548,16,2,9000,22
549,16,2,10000,21
550,16,3,0,19
551,16,3,1000,19
552,16,3,2000,20
553,16,3,3000,20
554,16,3,4000,20
555,16,3,5000,21
556,16,3,6000,21
557,16,3,7000,20
558,16,3,8000,22
559,16,3,9000,22
560,16,3,10000,21
561,17,1,0,19
562,17,1,1000,19
563,17,1,2000,19
564,17,1,3000,19
565,17,1,4000,21
566,17,1,5000,21
567,17,1,6000,21
568,17,1,7000,21
569,17,1,8000,21
570,17,1,9000,20
571,17,1,10000,20
572,17,2,0,19
573,17,2,1000,20
574,17,2,2000,21
575,17,2,3000,20
576,17,2,4000,22
577,17,2,5000,21
578,17,2,6000,21
579,17,2,7000,22
580,17,2,8000,20
581,17,2,9000,22
582,17,2,10000,22
583,17,3,0,21
584,17,3,1000,21
585,17,3,2000,21
586,17,3,3000,20
587,17,3,4000,22
588,17,3,5000,22
589,17,3,6000,21
590,17,3,7000,21
591,17,3,8000,22
592,17,3,9000,22
593,17,3,10000,22
594,18,1,0,18
595,18,1,1000,18
596,18,1,2000,20
597,18,1,3000,20
598,18,1,4000,22
599,18,1,5000,20
600,18,1,6000,21
601,18,1,7000,19
602,18,1,8000,21
603,18,1,9000,21
604,18,1,10000,19
605,18,2,0,19
606,18,2,1000,20
607,18,2,2000,20
608,18,2,3000,20
609,18,2,4000,20
610,18,2,5000,21
611,18,2,6000,21
612,18,2,7000,21
613,18,2,8000,22
614,18,2,9000,22
615,18,2,10000,21
616,18,3,0,20
617,18,3,1000,20
618,18,3,2000,20
619,18,3,3000,21
620,18,3,4000,19
621,18,3,5000,20
622,18,3,6000,20
623,18,3,7000,20
624,18,3,8000,21
625,18,3,9000,23
626,18,3,10000,22
627,19,1,0,19
628,19,1,1000,20
629,19,1,2000,20
630,19,1,3000,21
631,19,1,4000,20
632,19,1,5000,20
633,19,1,6000,20
634,19,1,7000,20
635,19,1,8000,20
636,19,1,9000,20
637,19,1,10000,20
638,19,2,0,19
639,19,2,1000,19
640,19,2,2000,19
641,19,2,3000,20
642,19,2,4000,20
643,19,2,5000,21
644,19,2,6000,20
645,19,2,7000,21
646,19,2,8000,23
647,19,2,9000,21
648,19,2,10000,22
649,19,3,0,19
650,19,3,1000,20
651,19,3,2000,20
652,19,3,3000,20
653,19,3,4000,20
654,19,3,5000,21
655,19,3,6000,21
656,19,3,7000,21
657,19,3,8000,22
658,19,3,9000,23
659,19,3,10000,22
660,20,1,0,20
661,20,1,1000,19
662,20,1,2000,18
663,20,1,3000,18
664,20,1,4000,21
665,20,1,5000,19
666,20,1,6000,20
667,20,1,7000,20
668,20,1,8000,20
669,20,1,9000,20
670,20,1,10000,21
671,20,2,0,20
672,20,2,1000,19
673,20,2,2000,20
674,20,2,3000,20
675,20,2,4000,19
676,20,2,5000,21
677,20,2,6000,22
678,20,2,7000,21
679,20,2,8000,22
680,20,2,9000,23
681,20,2,10000,21
682,20,3,0,20
683,20,3,1000,21
684,20,3,2000,21
685,20,3,3000,20
686,20,3,4000,21
687,20,3,5000,21
688,20,3,6000,21
689,20,3,7000,22
690,20,3,8000,22
691,20,3,9000,23
692,20,3,10000,22
693,21,1,0,19
694,21,1,1000,20
695,21,1,2000,19
696,21,1,3000,20
697,21,1,4000,21
698,21,1,5000,19
699,21,1,6000,20
700,21,1,7000,20
701,21,1,8000,20
702,21,1,9000,19
703,21,1,10000,21
704,21,2,0,19
705,21,2,1000,19
706,21,2,2000,20
707,21,2,3000,20
708,21,2,4000,22
709,21,2,5000,21
710,21,2,6000,21
711,21,2,7000,22
712,21,2,8000,21
713,21,2,9000,22
714,21,2,10000,21
715,21,3,0,19
716,21,3,1000,20
717,21,3,2000,20
718,21,3,3000,21
719,21,3,4000,23
720,21,3,5000,21
721,21,3,6000,22
722,21,3,7000,22
723,21,3,8000,22
724,21,3,9000,23
725,21,3,10000,21
726,22,1,0,20
727,22,1,1000,20
728,22,1,2000,19
729,22,1,3000,20
730,22,1,4000,19
731,22,1,5000,20
732,22,1,6000,21
733,22,1,7000,19
734,22,1,8000,21
735,22,1,9000,22
736,22,1,10000,20
737,22,2,0,18
738,22,2,1000,21
739,22,2,2000,20
740,22,2,3000,19
741,22,2,4000,21
742,22,2,5000,20
743,22,2,6000,23
744,22,2,7000,21
745,22,2,8000,23
746,22,2,9000,22
747,22,2,10000,21
748,22,3,0,19
749,22,3,1000,21
750,22,3,2000,20
751,22,3,3000,21
752,22,3,4000,21
753,22,3,5000,21
754,22,3,6000,23
755,22,3,7000,22
756,22,3,8000,23
757,22,3,9000,22
758,22,3,10000,22
759,23,1,0,19
760,23,1,1000,19
761,23,1,2000,21
762,23,1,3000,20
763,23,1,4000,21
764,23,1,5000,18
765,23,1,6000,22
766,23,1,7000,20
767,23,1,8000,21
768,23,1,9000,19
769,23,1,10000,21
770,23,2,0,19
771,23,2,1000,20
772,23,2,2000,22
773,23,2,3000,19
774,23,2,4000,21
775,23,2,5000,20
776,23,2,6000,21
777,23,2,7000,21
778,23,2,8000,20
779,23,2,9000,21
780,23,2,10000,22
781,23,3,0,19
782,23,3,1000,20
783,23,3,2000,20
784,23,3,3000,20
785,23,3,4000,22
786,23,3,5000,22
787,23,3,6000,22
788,23,3,7000,21
789,23,3,8000,22
790,23,3,9000,21
791,23,3,10000,21
792,24,1,0,18
793,24,1,1000,19
794,24,1,2000,19
795,24,1,3000,20
796,24,1,4000,20
797,24,1,5000,20
798,24,1,6000,20
799,24,1,7000,20
800,24,1,8000,19
801,24,1,9000,19
802,24,1,10000,20
803,24,2,0,20
804,24,2,1000,21
805,24,2,2000,20
806,24,2,3000,21
807,24,2,4000,20
808,24,2,5000,22
809,24,2,6000,23
810,24,2,7000,22
811,24,2,8000,20
812,24,2,9000,22
813,24,2,10000,22
814,24,3,0,21
815,24,3,1000,21
816,24,3,2000,19
817,24,3,3000,20
818,24,3,4000,22
819,24,3,5000,21
820,24,3,6000,22
821,24,3,7000,22
822,24,3,8000,22
823,24,3,9000,21
824,24,3,10000,23
825,25,1,0,19
826,25,1,1000,20
827,25,1,2000,19
828,25,1,3000,19
829,25,1,4000,20
830,25,1,5000,20
831,25,1,6000,19
832,25,1,7000,20
833,25,1,8000,21
834,25,1,9000,20
835,25,1,10000,20
836,25,2,0,20
837,25,2,1000,20
838,25,2,2000,21
839,25,2,3000,21
840,25,2,4000,19
841,25,2,5000,19
842,25,2,6000,21
843,25,2,7000,21
844,25,2,8000,22
845,25,2,9000,21
846,25,2,10000,21
847,25,3,0,20
848,25,3,1000,20
849,25,3,2000,19
850,25,3,3000,20
851,25,3,4000,20
852,25,3,5000,21
853,25,3,6000,22
854,25,3,7000,21
855,25,3,8000,21
856,25,3,9000,22
857,25,3,10000,22
858,26,1,0,18
859,26,1,1000,17
860,26,1,2000,18
861,26,1,3000,20
862,26,1,4000,19
863,26,1,5000,21
864,26,1,6000,21
865,26,1,7000,20
866,26,1,8000,21
867,26,1,9000,19
868,26,1,10000,20
869,26,2,0,19
870,26,2,1000,19
871,26,2,2000,21
872,26,2,3000,20
873,26,2,4000,20
874,26,2,5000,20
875,26,2,6000,22
876,26,2,7000,21
877,26,2,8000,21
878,26,2,9000,21
879,26,2,10000,22
880,26,3,0,20
881,26,3,1000,19
882,26,3,2000,21
883,26,3,3000,20
884,26,3,4000,21
885,26,3,5000,20
886,26,3,6000,22
887,26,3,7000,20
888,26,3,8000,22
889,26,3,9000,21
890,26,3,10000,23
891,27,1,0,18
892,27,1,1000,19
893,27,1,2000,18
894,27,1,3000,19
895,27,1,4000,20
896,27,1,5000,21
897,27,1,6000,21
898,27,1,7000,21
899,27,1,8000,19
900,27,1,9000,20
901,27,1,10000,19
902,27,2,0,19
903,27,2,1000,20
904,27,2,2000,18
905,27,2,3000,20
906,27,2,4000,20
907,27,2,5000,20
908,27,2,6000,22
909,27,2,7000,22
910,27,2,8000,21
911,27,2,9000,21
912,27,2,10000,21
913,27,3,0,19
914,27,3,1000,21
915,27,3,2000,20
916,27,3,3000,22
917,27,3,4000,22
918,27,3,5000,20
919,27,3,6000,22
920,27,3,7000,24
921,27,3,8000,21
922,27,3,9000,21
923,27,3,10000,22
924,28,1,0,20
925,28,1,1000,19
926,28,1,2000,19
927,28,1,3000,19
928,28,1,4000,20
929,28,1,5000,19
930,28,1,6000,21
931,28,1,7000,21
932,28,1,8000,21
933,28,1,9000,22
934,28,1,10000,21
935,28,2,0,19
936,28,2,1000,20
937,28,2,2000,20
938,28,2,3000,21
939,28,2,4000,21
940,28,2,5000,22
941,28,2,6000,22
942,28,2,7000,21
943,28,2,8000,21
944,28,2,9000,21
945,28,2,10000,22
946,28,3,0,19
947,28,3,1000,20
948,28,3,2000,19
949,28,3,3000,19
950,28,3,4000,20
951,28,3,5000,22
952,28,3,6000,24
953,28,3,7000,21
954,28,3,8000,22
955,28,3,9000,22
956,28,3,10000,22
957,29,1,0,19
958,29,1,1000,19
959,29,1,2000,19
960,29,1,3000,18
961,29,1,4000,19
962,29,1,5000,20
963,29,1,6000,20
964,29,1,7000,20
965,29,1,8000,20
966,29,1,9000,20
967,29,1,10000,20
968,29,2,0,20
969,29,2,1000,19
970,29,2,2000,20
971,29,2,3000,19
972,29,2,4000,21
973,29,2,5000,21
974,29,2,6000,21
975,29,2,7000,21
976,29,2,8000,22
977,29,2,9000,22
978,29,2,10000,22
979,29,3,0,19
980,29,3,1000,21
981,29,3,2000,19
982,29,3,3000,20
983,29,3,4000,21
984,29,3,5000,19
985,29,3,6000,20
986,29,3,7000,21
987,29,3,8000,22
988,29,3,9000,23
989,29,3,10000,22
990,30,1,0,18
991,30,1,1000,19
992,30,1,2000,20
993,30,1,3000,20
994,30,1,4000,18
995,30,1,5000,19
996,30,1,6000,21
997,30,1,7000,20
998,30,1,8000,21
999,30,1,9000,20
1000,30,1,10000,19
1001,30,2,0,20
1002,30,2,1000,20
1003,30,2,2000,19
1004,30,2,3000,19
1005,30,2,4000,19
1006,30,2,5000,20
1007,30,2,6000,20
1008,30,2,7000,21
1009,30,2,8000,22
1010,30,2,9000,22
1011,30,2,10000,22
1012,30,3,0,20
1013,30,3,1000,20
1014,30,3,2000,21
1015,30,3,3000,21
1016,30,3,4000,19
1017,30,3,5000,21
1018,30,3,6000,22
1019,30,3,7000,21
1020,30,3,8000,21
1021,30,3,9000,21
1022,30,3,10000,21
1023,31,1,0,19
1024,31,1,1000,20
1025,31,1,2000,19
1026,31,1,3000,19
1027,31,1,4000,21
1028,31,1,5000,18
1029,31,1,6000,20
1030,31,1,7000,21
1031,31,1,8000,21
1032,31,1,9000,20
1033,31,1,10000,20
1034,31,2,0,19
1035,31,2,1000,21
1036,31,2,2000,21
1037,31,2,3000,20
1038,31,2,4000,20
1039,31,2,5000,21
1040,31,2,6000,22
1041,31,2,7000,21
1042,31,2,8000,22
1043,31,2,9000,20
1044,31,2,10000,23
1045,31,3,0,19
1046,31,3,1000,22
1047,31,3,2000,21
1048,31,3,3000,20
1049,31,3,4000,21
1050,31,3,5000,20
1051,31,3,6000,22
1052,31,3,7000,20
1053,31,3,8000,22
1054,31,3,9000,21
1055,31,3,10000,21
1056,32,1,0,18
1057,32,1,1000,19
1058,32,1,2000,19
1059,32,1,3000,20
1060,32,1,4000,20
1061,32,1,5000,21
1062,32,1,6000,21
1063,32,1,7000,18
1064,32,1,8000,22
1065,32,1,9000,21
1066,32,1,10000,21
1067,32,2,0,20
1068,32,2,1000,20
1069,32,2,2000,20
1070,32,2,3000,21
1071,32,2,4000,21
1072,32,2,5000,21
1073,32,2,6000,21
1074,32,2,7000,22
1075,32,2,8000,23
1076,32,2,9000,21
1077,32,2,10000,21
1078,32,3,0,19
1079,32,3,1000,21
1080,32,3,2000,20
1081,32,3,3000,22
1082,32,3,4000,22
1083,32,3,5000,22
1084,32,3,6000,21
1085,32,3,7000,21
1086,32,3,8000,24
1087,32,3,9000,22
1088,32,3,10000,23
1089,33,1,0,19
1090,33,1,1000,18
1091,33,1,2000,19
1092,33,1,3000,22
1093,33,1,4000,20
1094,33,1,5000,23
1095,33,1,6000,19
1096,33,1,7000,20
1097,33,1,8000,21
1098,33,1,9000,21
1099,33,1,10000,21
1100,33,2,0,19
1101,33,2,1000,20
1102,33,2,2000,20
1103,33,2,3000,20
1104,33,2,4000,20
1105,33,2,5000,20
1106,33,2,6000,22
1107,33,2,7000,23
1108,33,2,8000,23
1109,33,2,9000,22
1110,33,2,10000,22
1111,33,3,0,19
1112,33,3,1000,21
1113,33,3,2000,20
1114,33,3,3000,23
1115,33,3,4000,21
1116,33,3,5000,22
1117,33,3,6000,21
1118,33,3,7000,21
1119,33,3,8000,22
1120,33,3,9000,22
1121,33,3,10000,24
1122,34,1,0,19
1123,34,1,1000,19
1124,34,1,2000,19
1125,34,1,3000,19
1126,34,1,4000,19
1127,34,1,5000,20
1128,34,1,6000,21
1129,34,1,7000,20
1130,34,1,8000,19
1131,34,1,9000,21
1132,34,1,10000,21
1133,34,2,0,20
1134,34,2,1000,20
1135,34,2,2000,19
1136,34,2,3000,21
1137,34,2,4000,20
1138,34,2,5000,20
1139,34,2,6000,22
1140,34,2,7000,22
1141,34,2,8000,20
1142,34,2,9000,20
1143,34,2,10000,22
1144,34,3,0,21
1145,34,3,1000,21
1146,34,3,2000,20
1147,34,3,3000,20
1148,34,3,4000,20
1149,34,3,5000,21
1150,34,3,6000,22
1151,34,3,7000,23
1152,34,3,8000,23
1153,34,3,9000,21
1154,34,3,10000,23
1155,35,1,0,19
1156,35,1,1000,20
1157,35,1,2000,19
1158,35,1,3000,21
1159,35,1,4000,21
1160,35,1,5000,21
1161,35,1,6000,21
1162,35,1,7000,20
1163,35,1,8000,21
1164,35,1,9000,22
1165,35,1,10000,20
1166,35,2,0,20
1167,35,2,1000,20
1168,35,2,2000,20
1169,35,2,3000,20
1170,35,2,4000,21
1171,35,2,5000,22
1172,35,2,6000,22
1173,35,2,7000,21
1174,35,2,8000,22
1175,35,2,9000,22
1176,35,2,10000,20
1177,35,3,0,20
1178,35,3,1000,20
1179,35,3,2000,20
1180,35,3,3000,20
1181,35,3,4000,22
1182,35,3,5000,22
1183,35,3,6000,22
1184,35,3,7000,21
1185,35,3,8000,23
1186,35,3,9000,22
1187,35,3,10000,21
1188,36,1,0,19
1189,36,1,1000,20
1190,36,1,2000,20
1191,36,1,3000,21
1192,36,1,4000,21
1193,36,1,5000,20
1194,36,1,6000,19
1195,36,1,7000,20
1196,36,1,8000,20
1197,36,1,9000,19
1198,36,1,10000,22
1199,36,2,0,21
1200,36,2,1000,19
1201,36,2,2000,20
1202,36,2,3000,22
1203,36,2,4000,21
1204,36,2,5000,20
1205,36,2,6000,22
1206,36,2,7000,21
1207,36,2,8000,24
1208,36,2,9000,21
1209,36,2,10000,22
1210,36,3,0,21
1211,36,3,1000,20
1212,36,3,2000,21
1213,36,3,3000,23
1214,36,3,4000,21
1215,36,3,5000,22
1216,36,3,6000,22
1217,36,3,7000,22
1218,36,3,8000,23
1219,36,3,9000,21
1220,36,3,10000,22
1221,37,1,0,19
1222,37,1,1000,19
1223,37,1,2000,19
1224,37,1,3000,19
1225,37,1,4000,21
1226,37,1,5000,20
1227,37,1,6000,19
1228,37,1,7000,20
1229,37,1,8000,20
1230,37,1,9000,19
1231,37,1,10000,20
1232,37,2,0,19
1233,37,2,1000,21
1234,37,2,2000,20
1235,37,2,3000,19
1236,37,2,4000,22
1237,37,2,5000,20
1238,37,2,6000,21
1239,37,2,7000,23
1240,37,2,8000,23
1241,37,2,9000,21
1242,37,2,10000,21
1243,37,3,0,19
1244,37,3,1000,20
1245,37,3,2000,21
1246,37,3,3000,21
1247,37,3,4000,23
1248,37,3,5000,21
1249,37,3,6000,23
1250,37,3,7000,23
1251,37,3,8000,22
1252,37,3,9000,22
1253,37,3,10000,22
1254,38,1,0,19
1255,38,1,1000,20
