task_id,WL,Retention,PEC,num_points
0,0,4,0,20
1,0,4,1000,22
2,0,4,2000,21
3,0,4,3000,20
4,0,4,4000,22
5,0,4,5000,21
6,0,4,6000,22
7,0,4,7000,25
8,0,4,8000,23
9,0,4,9000,24
10,0,4,10000,23
11,0,5,0,20
12,0,5,1000,22
13,0,5,2000,23
14,0,5,3000,21
15,0,5,4000,23
16,0,5,5000,22
17,0,5,6000,22
18,0,5,7000,24
19,0,5,8000,25
20,0,5,9000,24
21,0,5,10000,22
22,0,6,0,19
23,0,6,1000,22
24,0,6,2000,21
25,0,6,3000,22
26,0,6,4000,21
27,0,6,5000,22
28,0,6,6000,22
29,0,6,7000,24
30,0,6,8000,24
31,0,6,9000,25
32,0,6,10000,23
33,1,4,0,19
34,1,4,1000,19
35,1,4,2000,21
36,1,4,3000,20
37,1,4,4000,21
38,1,4,5000,22
39,1,4,6000,21
40,1,4,7000,22
41,1,4,8000,24
42,1,4,9000,23
43,1,4,10000,24
44,1,5,0,21
45,1,5,1000,20
46,1,5,2000,21
47,1,5,3000,20
48,1,5,4000,20
49,1,5,5000,20
50,1,5,6000,21
51,1,5,7000,23
52,1,5,8000,23
53,1,5,9000,23
54,1,5,10000,24
55,1,6,0,19
56,1,6,1000,20
57,1,6,2000,22
58,1,6,3000,20
59,1,6,4000,21
60,1,6,5000,21
61,1,6,6000,21
62,1,6,7000,23
63,1,6,8000,23
64,1,6,9000,24
65,1,6,10000,25
66,2,4,0,19
67,2,4,1000,21
68,2,4,2000,19
69,2,4,3000,21
70,2,4,4000,21
71,2,4,5000,21
72,2,4,6000,22
73,2,4,7000,21
74,2,4,8000,22
75,2,4,9000,24
76,2,4,10000,22
77,2,5,0,18
78,2,5,1000,19
79,2,5,2000,19
80,2,5,3000,21
81,2,5,4000,21
82,2,5,5000,20
83,2,5,6000,23
84,2,5,7000,22
85,2,5,8000,23
86,2,5,9000,24
87,2,5,10000,24
88,2,6,0,19
89,2,6,1000,20
90,2,6,2000,20
91,2,6,3000,21
92,2,6,4000,19
93,2,6,5000,21
94,2,6,6000,23
95,2,6,7000,22
96,2,6,8000,21
97,2,6,9000,24
98,2,6,10000,23
99,3,4,0,20
100,3,4,1000,20
101,3,4,2000,21
102,3,4,3000,24
103,3,4,4000,20
104,3,4,5000,21
105,3,4,6000,23
106,3,4,7000,21
107,3,4,8000,22
108,3,4,9000,22
109,3,4,10000,22
110,3,5,0,19
111,3,5,1000,20
112,3,5,2000,21
113,3,5,3000,24
114,3,5,4000,21
115,3,5,5000,21
116,3,5,6000,22
117,3,5,7000,23
118,3,5,8000,23
119,3,5,9000,23
120,3,5,10000,21
121,3,6,0,19
122,3,6,1000,19
123,3,6,2000,21
124,3,6,3000,22
125,3,6,4000,22
126,3,6,5000,22
127,3,6,6000,23
128,3,6,7000,22
129,3,6,8000,22
130,3,6,9000,23
