task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points,val_mse,val_rmse,val_mae,val_r2,val_points,test_mse,test_rmse,test_mae,test_r2,test_points
62,1,6,7000,23,generated,0,19,0.030327672138810158,0.021896718069911003,8805.5244140625,93.83775329589844,45.78981399536133,0.9913414079593879,13,37825.8671875,194.48873901367188,134.63534545898438,0.9617886597462505,5,19570.25,139.89370727539062,88.76644134521484,0.9821375295319483,5
63,1,6,8000,23,scratch,1,11,0.050279341638088226,0.001987993251532316,61806.625,248.609375,138.3585968017578,0.9402023962737246,13,264241.03125,514.0438232421875,304.1248474121094,0.691319523180387,5,146795.75,383.13934326171875,232.0148162841797,0.8733710383912571,5
64,1,6,9000,24,scratch,1,22,0.09159184992313385,0.0007738555432297289,2615.9296875,51.14616012573242,31.202383041381836,0.9971166623678961,14,758.983154296875,27.54964828491211,23.03702163696289,0.9991899058578695,5,7837.8505859375,88.5316390991211,45.007225036621094,0.9925076110926692,5
65,1,6,10000,25,generated,0,9,0.11007902771234512,0.003618692047894001,27106.087890625,164.63926696777344,87.87425231933594,0.9699328607189086,15,28840.005859375,169.82345581054688,100.08232116699219,0.974508491107718,5,52399.98828125,228.91043090820312,118.12422943115234,0.948036305667018,5
66,2,4,0,19,generated,0,25,0.004574692342430353,0.00028792096418328583,1410.361083984375,37.55477523803711,20.51354217529297,0.9990808194718949,11,588.4904174804688,24.258821487426758,15.340193748474121,0.9995475735824841,4,249.48602294921875,15.795126914978027,10.228721618652344,0.9995904535060545,4
67,2,4,1000,21,scratch,1,53,0.006338521838188171,0.0006225286633707583,3524.61669921875,59.36848068237305,34.35145568847656,0.9972087876100126,13,974.8314208984375,31.2222900390625,22.877206802368164,0.9993006301498079,4,4586.61279296875,67.72453308105469,41.700218200683594,0.9950108352839012,4
68,2,4,2000,19,scratch,1,55,0.0010615071514621377,0.0009386279270984232,5040.689453125,70.99781036376953,41.318965911865234,0.9965891744953387,11,87.96586608886719,9.379012107849121,7.311154365539551,0.9999294139026277,4,316.0023193359375,17.77645492553711,13.85000228881836,0.999459182969522,4
69,2,4,3000,21,scratch,1,22,0.003330589970573783,0.013453095220029354,18986.451171875,137.7913360595703,75.39588928222656,0.9837077272668435,13,11436.4404296875,106.94129180908203,65.62805938720703,0.9921555384116758,4,55029.44921875,234.5835723876953,164.4788360595703,0.9365859194071268,4
70,2,4,4000,21,scratch,1,101,0.003728270996361971,0.00010913195001194254,458.6876220703125,21.416994094848633,12.701177597045898,0.9996505390558835,13,14047.7958984375,118.52339935302734,82.29430389404297,0.9888055578373862,4,1074.1697998046875,32.77452850341797,20.259138107299805,0.9985866441994813,4
71,2,4,5000,21,generated,0,69,0.0023983416613191366,0.002156355883926153,3375.84326171875,58.10200881958008,32.89920425415039,0.9972886625388295,13,1402.2650146484375,37.44683074951172,24.91478157043457,0.99894666935481,4,3255.875,57.06027603149414,33.9856071472168,0.9949905279751163,4
72,2,4,6000,22,scratch,1,24,0.01075579971075058,0.008562937378883362,2254.558349609375,47.4821891784668,29.812183380126953,0.9982753846494329,14,23645.720703125,153.7716522216797,106.23409271240234,0.9749982027225802,4,7825.5302734375,88.46202850341797,62.81834030151367,0.9828994162891798,4
73,2,4,7000,21,scratch,1,26,0.0013661559205502272,0.0017454269109293818,3428.22998046875,58.551090240478516,31.034944534301758,0.9972140206357376,13,4302.17138671875,65.5909423828125,41.5616455078125,0.9965673113719383,4,5547.83935546875,74.48381805419922,50.078495025634766,0.989932124005275,4
74,2,4,8000,22,scratch,1,12,0.009693126194179058,0.012579559348523617,5010.38330078125,70.7840576171875,33.95912551879883,0.996106327145578,14,506.500732421875,22.505571365356445,15.865499496459961,0.9994580428737975,4,5449.62109375,73.82154846191406,52.640724182128906,0.9877375995010651,4
75,2,4,9000,24,scratch,1,72,0.001792415394447744,0.0004995365161448717,273.2198181152344,16.529361724853516,9.893698692321777,0.9997379983949147,14,53.278045654296875,7.29918098449707,5.653463840484619,0.9999355034828095,5,794.098876953125,28.179759979248047,21.331161499023438,0.9992862478769653,5
76,2,4,10000,22,scratch,1,66,0.05421533063054085,0.00036307089612819254,101.8775634765625,10.0934419631958,7.226723670959473,0.9999199331699545,14,9289.2470703125,96.3807373046875,69.83505249023438,0.9911955745072604,4,4089.902587890625,63.95234680175781,39.38931655883789,0.9891027626537622,4
77,2,5,0,18,scratch,1,38,0.0016423948109149933,0.0019253588980063796,3058.325927734375,55.30213165283203,32.768489837646484,0.9976489532019384,10,6456.4130859375,80.351806640625,48.83064651489258,0.9957408898783399,4,1484.458740234375,38.5286750793457,29.275859832763672,0.998297236989888,4
78,2,5,1000,19,generated,0,15,0.006610451266169548,0.00017005624249577522,745.1105346679688,27.29671287536621,19.48904800415039,0.9994932199792002,11,12803.654296875,113.15323638916016,80.25395965576172,0.9888052838257427,4,10025.505859375,100.12744903564453,64.54923248291016,0.9827131995346196,4
