task_id,WL,Retention,PEC,num_points
0,0,1,0,20
1,0,1,1000,23
2,0,1,2000,23
3,0,1,3000,24
4,0,1,4000,22
5,0,1,5000,25
6,0,1,6000,23
7,0,1,7000,23
8,0,1,8000,24
9,0,1,9000,23
10,0,1,10000,25
11,0,2,0,28
12,0,2,1000,27
13,0,2,2000,23
14,0,2,3000,25
15,0,2,4000,24
16,0,2,5000,22
17,0,2,6000,23
18,0,2,7000,24
19,0,2,8000,25
20,0,2,9000,23
21,0,2,10000,27
22,0,3,0,25
23,0,3,1000,25
24,0,3,2000,22
25,0,3,3000,26
26,0,3,4000,24
27,0,3,5000,22
28,0,3,6000,23
29,0,3,7000,25
30,0,3,8000,26
31,0,3,9000,24
32,0,3,10000,26
33,1,1,0,24
34,1,1,1000,24
35,1,1,2000,23
36,1,1,3000,26
37,1,1,4000,21
38,1,1,5000,22
39,1,1,6000,25
40,1,1,7000,22
41,1,1,8000,23
42,1,1,9000,22
43,1,1,10000,22
44,1,2,0,23
45,1,2,1000,24
46,1,2,2000,22
47,1,2,3000,23
48,1,2,4000,23
49,1,2,5000,23
50,1,2,6000,24
51,1,2,7000,25
52,1,2,8000,25
53,1,2,9000,23
54,1,2,10000,22
55,1,3,0,25
56,1,3,1000,25
57,1,3,2000,22
58,1,3,3000,24
59,1,3,4000,23
60,1,3,5000,24
61,1,3,6000,26
62,1,3,7000,25
63,1,3,8000,25
64,1,3,9000,23
65,1,3,10000,23
66,2,1,0,23
67,2,1,1000,22
68,2,1,2000,21
69,2,1,3000,23
70,2,1,4000,22
71,2,1,5000,23
72,2,1,6000,23
73,2,1,7000,22
74,2,1,8000,23
75,2,1,9000,21
76,2,1,10000,23
77,2,2,0,24
78,2,2,1000,23
79,2,2,2000,22
80,2,2,3000,25
81,2,2,4000,24
82,2,2,5000,24
83,2,2,6000,20
84,2,2,7000,23
85,2,2,8000,25
86,2,2,9000,24
87,2,2,10000,27
88,2,3,0,23
89,2,3,1000,24
90,2,3,2000,23
91,2,3,3000,25
92,2,3,4000,26
93,2,3,5000,25
94,2,3,6000,24
95,2,3,7000,23
96,2,3,8000,24
97,2,3,9000,21
98,2,3,10000,26
99,3,1,0,19
100,3,1,1000,23
101,3,1,2000,25
102,3,1,3000,22
103,3,1,4000,23
104,3,1,5000,23
105,3,1,6000,22
106,3,1,7000,23
107,3,1,8000,22
108,3,1,9000,25
109,3,1,10000,23
110,3,2,0,20
111,3,2,1000,24
112,3,2,2000,25
113,3,2,3000,27
114,3,2,4000,24
115,3,2,5000,23
116,3,2,6000,24
117,3,2,7000,25
118,3,2,8000,24
119,3,2,9000,25
120,3,2,10000,25
121,3,3,0,20
122,3,3,1000,24
123,3,3,2000,27
124,3,3,3000,27
125,3,3,4000,24
126,3,3,5000,20
127,3,3,6000,25
128,3,3,7000,26
129,3,3,8000,27
130,3,3,9000,27
131,3,3,10000,23
132,4,1,0,19
133,4,1,1000,23
134,4,1,2000,23
135,4,1,3000,21
136,4,1,4000,22
137,4,1,5000,22
138,4,1,6000,23
139,4,1,7000,23
140,4,1,8000,24
141,4,1,9000,19
142,4,1,10000,25
143,4,2,0,22
144,4,2,1000,22
145,4,2,2000,25
146,4,2,3000,26
147,4,2,4000,22
148,4,2,5000,23
149,4,2,6000,25
150,4,2,7000,24
151,4,2,8000,26
152,4,2,9000,24
153,4,2,10000,25
154,4,3,0,21
155,4,3,1000,25
156,4,3,2000,25
157,4,3,3000,26
158,4,3,4000,24
159,4,3,5000,22
160,4,3,6000,27
161,4,3,7000,23
162,4,3,8000,26
163,4,3,9000,25
164,4,3,10000,26
165,5,1,0,20
166,5,1,1000,24
167,5,1,2000,23
168,5,1,3000,24
169,5,1,4000,23
170,5,1,5000,23
171,5,1,6000,24
172,5,1,7000,21
173,5,1,8000,22
174,5,1,9000,24
175,5,1,10000,25
176,5,2,0,25
177,5,2,1000,23
178,5,2,2000,26
179,5,2,3000,25
180,5,2,4000,21
181,5,2,5000,24
182,5,2,6000,23
183,5,2,7000,23
184,5,2,8000,24
185,5,2,9000,25
186,5,2,10000,24
187,5,3,0,21
188,5,3,1000,22
189,5,3,2000,24
190,5,3,3000,25
191,5,3,4000,24
192,5,3,5000,24
193,5,3,6000,23
194,5,3,7000,24
195,5,3,8000,25
196,5,3,9000,24
197,5,3,10000,26
198,6,1,0,22
199,6,1,1000,22
200,6,1,2000,22
201,6,1,3000,23
202,6,1,4000,20
203,6,1,5000,20
204,6,1,6000,22
205,6,1,7000,24
206,6,1,8000,24
207,6,1,9000,21
208,6,1,10000,26
209,6,2,0,23
210,6,2,1000,23
211,6,2,2000,23
212,6,2,3000,26
213,6,2,4000,26
214,6,2,5000,23
215,6,2,6000,26
216,6,2,7000,23
217,6,2,8000,27
218,6,2,9000,24
219,6,2,10000,26
220,6,3,0,22
221,6,3,1000,21
222,6,3,2000,23
223,6,3,3000,25
224,6,3,4000,25
225,6,3,5000,23
226,6,3,6000,26
227,6,3,7000,22
228,6,3,8000,25
229,6,3,9000,25
230,6,3,10000,26
231,7,1,0,20
232,7,1,1000,21
233,7,1,2000,22
234,7,1,3000,25
235,7,1,4000,22
236,7,1,5000,21
237,7,1,6000,24
238,7,1,7000,24
239,7,1,8000,23
240,7,1,9000,22
241,7,1,10000,26
242,7,2,0,23
243,7,2,1000,24
244,7,2,2000,22
245,7,2,3000,27
246,7,2,4000,24
247,7,2,5000,22
248,7,2,6000,25
249,7,2,7000,27
250,7,2,8000,24
251,7,2,9000,25
252,7,2,10000,26
253,7,3,0,25
254,7,3,1000,25
255,7,3,2000,22
256,7,3,3000,26
257,7,3,4000,25
258,7,3,5000,22
259,7,3,6000,24
260,7,3,7000,26
261,7,3,8000,24
262,7,3,9000,23
263,7,3,10000,26
264,8,1,0,20
265,8,1,1000,24
266,8,1,2000,24
267,8,1,3000,24
268,8,1,4000,20
269,8,1,5000,20
270,8,1,6000,25
271,8,1,7000,22
272,8,1,8000,21
273,8,1,9000,23
274,8,1,10000,22
275,8,2,0,24
276,8,2,1000,24
277,8,2,2000,25
278,8,2,3000,25
279,8,2,4000,22
280,8,2,5000,23
281,8,2,6000,25
282,8,2,7000,25
283,8,2,8000,23
284,8,2,9000,26
285,8,2,10000,23
286,8,3,0,26
287,8,3,1000,25
288,8,3,2000,25
