task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points
0,0,1,0,20,,0,105,0.00047892858856357634,0.0004783625772688538,2815.287841796875,53.05928421020508,22.44278335571289,0.9979574464683543,20
1,0,1,1000,23,,0,140,0.00017201689479406923,0.00017201689479406923,260.7656555175781,16.148239135742188,8.444833755493164,0.9997923023101862,23
2,0,1,2000,23,,0,140,0.00256096082739532,0.00256096082739532,1719.8857421875,41.47150421142578,21.693819046020508,0.998620467012727,23
3,0,1,3000,24,,0,105,0.0011543791042640805,0.0011542850406840444,6417.39892578125,80.10867309570312,40.42478561401367,0.9947092149022105,24
4,0,1,4000,22,,0,140,0.00044151811744086444,0.00044151811744086444,225.95948791503906,15.031949043273926,8.638625144958496,0.9998185750654818,22
5,0,1,5000,25,,0,140,0.0005654437700286508,0.0005654437700286508,1689.9677734375,41.10921859741211,19.151399612426758,0.9985269167,25
6,0,1,6000,23,,0,140,0.002236532513052225,0.002236532513052225,2034.8590087890625,45.109413146972656,26.297866821289062,0.9982906663488079,23
7,0,1,7000,23,,0,140,0.004118254873901606,0.004118254873901606,2820.712158203125,53.11037826538086,24.39039421081543,0.9977346416037209,23
8,0,1,8000,24,,0,89,0.0004988456494174898,0.0004979015793651342,1034.031494140625,32.1563606262207,14.584175109863281,0.9991053441827171,24
9,0,1,9000,23,,0,123,0.0009182625799439847,0.0009173336438834667,3466.388671875,58.87604522705078,27.74198341369629,0.9970751514379964,23
10,0,1,10000,25,,0,85,0.017655231058597565,0.017655106261372566,3162.66162109375,56.237545013427734,23.315654754638672,0.9972294459368279,25
11,0,2,0,28,,0,106,0.001965791918337345,0.0019655227661132812,943.8179931640625,30.721620559692383,14.872749328613281,0.9991710295266607,28
12,0,2,1000,27,,0,140,0.00205246452242136,0.00205246452242136,176.2501678466797,13.275924682617188,6.249790191650391,0.999847227148553,27
13,0,2,2000,23,,0,139,0.0002601459564175457,0.0002595835248939693,583.6981811523438,24.159847259521484,11.409235000610352,0.9995282557762898,23
14,0,2,3000,25,,0,139,0.005255201831459999,0.005254811141639948,5101.50048828125,71.42478942871094,35.54304122924805,0.9956373461810201,25
15,0,2,4000,24,,0,138,0.0032693666871637106,0.0032687329221516848,1500.9241943359375,38.741764068603516,21.861557006835938,0.9987667603321018,24
16,0,2,5000,22,,0,116,0.00022201739193405956,0.00022166207781992853,26.574853897094727,5.155080318450928,3.0698158740997314,0.999978326145544,22
17,0,2,6000,23,,0,140,0.0005477002705447376,0.0005477002705447376,3655.569580078125,60.461307525634766,23.321256637573242,0.9969389592658527,23
18,0,2,7000,24,,0,108,0.0004753102839458734,0.00047523374087177217,1080.4598388671875,32.8703498840332,18.018415451049805,0.9990825440879636,24
19,0,2,8000,25,,0,140,5.464195419335738e-05,5.464195419335738e-05,235.25355529785156,15.337977409362793,6.984340190887451,0.9997933224831438,25
20,0,2,9000,23,,0,121,0.0009269165457226336,0.0009263973333872855,4596.10595703125,67.79458618164062,26.829954147338867,0.996101794111471,23
21,0,2,10000,27,,0,139,0.001894263899885118,0.0018934645922854543,4854.353515625,69.67318725585938,34.17981719970703,0.9954935809988243,27
22,0,3,0,25,,0,140,0.008973306976258755,0.008973306976258755,673.2483520507812,25.94702911376953,13.818704605102539,0.9994509345185263,25
23,0,3,1000,25,,0,138,0.00040172136505134404,0.00040139368502423167,86.45491027832031,9.298112869262695,5.591325759887695,0.9999281598783776,25
24,0,3,2000,22,,0,140,0.0021955003030598164,0.0021955003030598164,2594.22705078125,50.933555603027344,29.492046356201172,0.9978986791976932,22
25,0,3,3000,26,,0,101,0.0008780176285654306,0.0008779899799264967,787.7428588867188,28.066757202148438,14.255772590637207,0.9992933461165182,26
26,0,3,4000,24,,0,49,0.0009145620279014111,0.0009142390917986631,742.911376953125,27.25640106201172,12.275008201599121,0.9993701990067153,24
27,0,3,5000,22,,0,96,0.00016502155631314963,0.0001649903570069,457.1394348144531,21.38081932067871,11.936511039733887,0.9996202050848896,22
28,0,3,6000,23,,0,139,0.0003717912477441132,0.00037156976759433746,1143.1259765625,33.81014633178711,14.53906536102295,0.9990321742112196,23
29,0,3,7000,25,,0,140,0.0013527007540687919,0.0013527007540687919,822.2960815429688,28.675704956054688,16.082735061645508,0.9992720932679552,25
30,0,3,8000,26,,0,124,0.009227150119841099,0.009226289577782154,3913.65966796875,62.55924987792969,22.922786712646484,0.9964012320305045,26
31,0,3,9000,24,,0,134,0.0012924247421324253,0.0012915689731016755,3631.91015625,60.26533126831055,34.41090774536133,0.9967308222149038,24
32,0,3,10000,26,,0,140,0.001390064717270434,0.001390064717270434,2333.84033203125,48.309837341308594,23.27484130859375,0.997825305330699,26
33,1,1,0,24,,0,92,0.0014506051084026694,0.0014504254795610905,7473.88671875,86.45164489746094,39.95878982543945,0.9939699085494689,24
34,1,1,1000,24,,0,140,0.0019315677927806973,0.0019315677927806973,4451.10205078125,66.71658325195312,30.325109481811523,0.9964272229570131,24
35,1,1,2000,23,,0,45,0.00170270842500031,0.001702260342426598,813.9776000976562,28.530292510986328,14.483263969421387,0.9993401063287924,23
36,1,1,3000,26,,0,111,0.002423980738967657,0.002423247555270791,4261.216796875,65.27799987792969,27.313617706298828,0.9962968602630655,26
37,1,1,4000,21,,0,72,0.001619675662368536,0.0016188709996640682,516.6268920898438,22.729427337646484,13.029402732849121,0.99958218638644,21
38,1,1,5000,22,,0,78,0.004160494543612003,0.004159982316195965,10438.8662109375,102.17076873779297,50.97214126586914,0.9914633028072035,22
