task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points
61,1,3,6000,26,,0,140,0.005774162709712982,0.005774162709712982,1083.2357177734375,32.91254806518555,18.794424057006836,0.9989849688815403,26
259,7,3,6000,24,,0,127,0.001251115696504712,0.0012508380459621549,1950.8463134765625,44.16838455200195,21.8395938873291,0.9983447033144043,24
292,8,3,6000,25,,0,42,0.005529094487428665,0.005529094487428665,3736.0029296875,61.12285232543945,35.751399993896484,0.9967256403204653,25
313,9,2,5000,26,,0,89,0.007574917748570442,0.007574192248284817,1408.5440673828125,37.530574798583984,20.079805374145508,0.9987759450782067,26
365,11,1,2000,21,,0,140,0.002733888104557991,0.002733888104557991,4341.5224609375,65.89022827148438,36.7741813659668,0.9966434233432933,21
492,14,3,8000,25,,0,140,0.0003692599420901388,0.0003692599420901388,2305.6728515625,48.01742172241211,23.211532592773438,0.997954876715574,25
531,16,1,3000,21,,0,42,0.001251470879651606,0.0012510988162830472,3941.512939453125,62.781471252441406,31.62180519104004,0.996804876456821,21
566,17,1,5000,26,,0,121,0.016971252858638763,0.016970695927739143,1627.054443359375,40.336761474609375,21.517221450805664,0.9985601540526706,26
638,19,2,0,23,,0,140,0.00026011106092482805,0.00026011106092482805,874.9205322265625,29.579055786132812,15.758832931518555,0.999322133487033,23
667,20,1,7000,21,,0,44,2.636979818344116,2.636979818344116,1390331.0,1179.1229248046875,743.1842651367188,-0.0839430041699254,21
713,21,2,9000,28,,0,87,0.0045481473207473755,0.004547380842268467,672.2059326171875,25.92693519592285,14.848362922668457,0.9993702874680748,28
740,22,2,3000,26,,0,140,0.0007984918192960322,0.0007984918192960322,5256.4599609375,72.50144958496094,29.806255340576172,0.9955645349202892,26
763,23,1,4000,20,,0,35,0.002051947172731161,0.002051427960395813,3681.401611328125,60.674556732177734,38.31018829345703,0.9971978838893543,20
767,23,1,8000,22,,0,140,0.0001523996761534363,0.0001523996761534363,521.2510986328125,22.83092498779297,11.498929023742676,0.9995921830857275,22
782,23,3,1000,22,,0,140,0.00041308102663606405,0.00041308102663606405,2241.642333984375,47.345985412597656,22.215364456176758,0.9982632480051943,22
815,24,3,1000,22,,0,115,0.000694984570145607,0.000694984570145607,3421.817138671875,58.496299743652344,29.579137802124023,0.997316086929636,22
964,29,1,7000,21,,0,69,0.013750244863331318,0.013749347999691963,1902.8707275390625,43.62190628051758,28.729848861694336,0.9985053800337481,21
1065,32,1,9000,21,,0,33,0.01374141126871109,0.01374141126871109,5860.18359375,76.55183410644531,43.546051025390625,0.9952856117426556,21
1087,32,3,9000,24,,0,140,0.0020419044885784388,0.0020419044885784388,5467.66015625,73.9436264038086,27.49452781677246,0.9952988135793135,24
1173,35,2,7000,23,,0,96,0.004744240548461676,0.004744123667478561,6594.794921875,81.20834350585938,38.978492736816406,0.9947791459158442,23
1176,35,2,10000,22,,0,65,0.00557720847427845,0.005576218478381634,2408.634521484375,49.077842712402344,26.142457962036133,0.9981709956261955,22
1289,39,1,2000,22,,0,140,0.00017888154252432287,0.00017888154252432287,723.4053344726562,26.896196365356445,13.621944427490234,0.9994058496706512,22
1346,40,3,4000,23,,0,138,6.434234092012048e-05,6.377798126777634e-05,175.95401000976562,13.264765739440918,7.2375030517578125,0.9998577344288107,23
1377,41,3,2000,28,,0,140,0.0006756641669198871,0.0006756641669198871,1210.2374267578125,34.78846740722656,14.322792053222656,0.9989407173723767,28
1518,46,1,0,19,,0,65,0.011477489024400711,0.011477145366370678,16224.333984375,127.3747787475586,74.12139892578125,0.9884981486327125,19
1585,48,1,1000,21,,0,51,0.015715941786766052,0.01571514829993248,3666.281982421875,60.54983139038086,37.74074172973633,0.9972206833336923,21
1625,49,1,8000,21,,0,140,0.0005240932223387063,0.0005240932223387063,166.59719848632812,12.90725326538086,7.9340500831604,0.9998691033195318,21
1673,50,3,1000,20,,0,127,0.0004877320025116205,0.00048771832371130586,2236.06689453125,47.28706741333008,22.985313415527344,0.99831520873227,20
1679,50,3,7000,25,,0,119,0.01465643011033535,0.01465604268014431,5332.35546875,73.02297973632812,34.84111404418945,0.9954167014045073,25
1811,54,3,7000,26,,0,124,0.003900671610608697,0.003900671610608697,509.04571533203125,22.562042236328125,13.572154998779297,0.9995471026914658,26
1892,57,2,0,24,,0,26,0.01135498657822609,0.01135426014661789,2373.479248046875,48.71836853027344,25.086708068847656,0.998198858205871,24
1900,57,2,8000,24,,0,20,0.02827971987426281,0.028279637917876244,4740.13818359375,68.84866333007812,39.673458099365234,0.9962647194438145,24
1975,59,3,6000,26,,0,75,0.002451403299346566,0.002450475236400962,805.1490478515625,28.37514877319336,15.805444717407227,0.9992995497202364,26
2011,60,3,9000,25,,0,112,0.0016027679666876793,0.0016023969510570168,1699.2674560546875,41.222171783447266,23.663957595825195,0.9984932675324248,25
2066,62,2,9000,26,,0,140,0.0023074098862707615,0.0023074098862707615,4743.83154296875,68.87548065185547,28.14862060546875,0.9958619691490236,26
2307,69,3,8000,27,,0,88,0.009051385335624218,0.009051221422851086,1580.6590576171875,39.757503509521484,19.104589462280273,0.9985795737172577,27
2330,70,2,9000,23,,0,113,0.007711314130574465,0.00771118700504303,740.7940063476562,27.217531204223633,16.430828094482422,0.9993973712736356,23
2334,70,3,2000,20,,0,57,0.00138391915243119,0.0013832214754074812,2508.80126953125,50.08793640136719,29.356033325195312,0.9980640593583613,20
2420,73,2,0,23,,0,131,0.010683401487767696,0.01068304292857647,3111.871337890625,55.784149169921875,24.594327926635742,0.997732284254421,23
2563,77,3,0,21,,0,33,0.0013039043406024575,0.0013035107403993607,1574.6417236328125,39.68175506591797,20.840951919555664,0.9988346308149769,21
2619,79,2,1000,22,,0,60,0.007506510242819786,0.0075062899850308895,1449.05224609375,38.0664176940918,19.556081771850586,0.9989067377173122,22
2725,82,2,8000,22,,0,136,0.016519829630851746,0.016519829630851746,11645.689453125,107.91519927978516,60.27853775024414,0.9908130935702438,22
2765,83,3,4000,23,,0,71,0.005302815698087215,0.0053024874068796635,2215.97265625,47.074119567871094,26.40239906311035,0.9982058515946335,23
2931,88,3,5000,26,,0,83,0.015243897214531898,0.015242984518408775,955.8587036132812,30.91696548461914,14.324616432189941,0.9991589250338166,26
2957,89,2,9000,29,,0,140,0.00563636003062129,0.00563636003062129,2600.28955078125,50.99303436279297,18.491979598999023,0.9976603750394706,29
3038,92,1,2000,21,,0,64,0.0020660636946558952,0.002065440872684121,3359.60888671875,57.96213150024414,33.92355728149414,0.9975544865108519,21
3065,92,3,7000,22,,0,67,0.0007477495819330215,0.000747370591852814,2095.6455078125,45.778221130371094,23.98485565185547,0.9982865270058144,22
3085,93,2,5000,25,,0,140,0.0007840608013793826,0.0007840608013793826,4923.1298828125,70.1650161743164,28.542503356933594,0.9959777977425265,25
3099,93,3,8000,23,,0,73,0.0067556798458099365,0.006755355279892683,2026.7686767578125,45.019649505615234,23.77716064453125,0.9982921483021234,23
3251,98,2,6000,22,,0,63,0.005692276172339916,0.005692270118743181,6087.99365234375,78.02559661865234,41.70675277709961,0.9952987542416748,22
3350,101,2,6000,21,,0,42,0.0014569851337000728,0.0014565823366865516,3157.00439453125,56.187225341796875,29.565406799316406,0.9974876623844036,21
3435,104,1,3000,22,,0,82,0.011346975341439247,0.011346975341439247,10580.05859375,102.85941314697266,56.210147857666016,0.9921302831284027,22
3448,104,2,5000,23,,0,140,0.0008970685303211212,0.0008970685303211212,2264.51220703125,47.586891174316406,27.71747398376465,0.9982596657859792,23
3595,108,3,9000,23,,0,47,0.004053662531077862,0.004053099546581507,1575.0048828125,39.68633270263672,25.526386260986328,0.9986417225562478,23
3643,110,2,2000,22,,0,73,0.0025875838473439217,0.0025866723153740168,2615.148681640625,51.13852310180664,25.486225128173828,0.9980396181729329,22
3651,110,2,10000,24,,0,140,0.0010747916530817747,0.0010747916530817747,361.9458923339844,19.02487564086914,10.021459579467773,0.9997006639108493,24
3663,111,1,0,21,,0,140,0.0008831286104395986,0.0008831286104395986,2216.944091796875,47.084434509277344,29.92220115661621,0.9984191450353337,21
3685,111,3,0,22,,0,54,0.008670338429510593,0.008670338429510593,2093.367431640625,45.753334045410156,26.298295974731445,0.998462874699161,22
3692,111,3,7000,23,,0,139,0.00145508605055511,0.0014542799908667803,1412.5308837890625,37.58365249633789,19.790599822998047,0.9988497725241273,23
3701,112,1,5000,21,,0,85,0.0013632451882585883,0.0013624599669128656,2932.64990234375,54.15394592285156,25.455942153930664,0.997726464276307,21
3719,112,3,1000,23,,0,58,0.016065727919340134,0.016065727919340134,1921.5406494140625,43.83538055419922,24.08238983154297,0.9984335343082777,23
3746,113,2,6000,21,,0,84,0.001133303507231176,0.0011327345855534077,1377.26513671875,37.11152267456055,21.337833404541016,0.9989228824980391,21
3751,113,3,0,23,,0,53,0.025288840755820274,0.02528872899711132,6653.4716796875,81.56881713867188,43.435302734375,0.9948346816607593,23
3860,116,3,10000,27,,0,140,0.0041732690297067165,0.0041732690297067165,978.8214721679688,31.286123275756836,16.02382469177246,0.9990681225897108,27
3875,117,2,3000,26,,0,140,0.003063744166865945,0.003063744166865945,1757.016357421875,41.916778564453125,20.024808883666992,0.9985063863597845,26
3898,118,1,4000,23,,0,119,0.0010883128270506859,0.0010881952475756407,2122.734130859375,46.07313919067383,24.82486915588379,0.9983047733735608,23
3929,119,1,2000,21,,0,76,0.0011912195477634668,0.0011906684376299381,1719.9786376953125,41.472625732421875,23.595895767211914,0.9986943485504877,21
3964,120,1,4000,22,,0,140,0.00034898033482022583,0.00034898033482022583,728.274658203125,26.98656463623047,13.387763023376465,0.9994148102211258,22
