task_id,WL,Retention,PEC,num_points
255,7,3,2000,36
256,7,3,3000,37
257,7,3,4000,33
258,7,3,5000,33
259,7,3,6000,35
260,7,3,7000,39
261,7,3,8000,32
262,7,3,9000,37
263,7,3,10000,35
264,8,1,0,28
265,8,1,1000,29
266,8,1,2000,33
267,8,1,3000,28
268,8,1,4000,33
269,8,1,5000,34
270,8,1,6000,32
271,8,1,7000,30
272,8,1,8000,32
273,8,1,9000,32
274,8,1,10000,38
275,8,2,0,30
276,8,2,1000,29
277,8,2,2000,37
278,8,2,3000,30
279,8,2,4000,37
280,8,2,5000,38
281,8,2,6000,33
282,8,2,7000,34
283,8,2,8000,37
284,8,2,9000,40
285,8,2,10000,38
286,8,3,0,30
287,8,3,1000,29
288,8,3,2000,33
289,8,3,3000,32
290,8,3,4000,34
291,8,3,5000,37
292,8,3,6000,35
293,8,3,7000,34
294,8,3,8000,35
295,8,3,9000,38
296,8,3,10000,39
297,9,1,0,27
298,9,1,1000,28
299,9,1,2000,30
300,9,1,3000,32
301,9,1,4000,37
302,9,1,5000,31
303,9,1,6000,35
304,9,1,7000,34
305,9,1,8000,32
306,9,1,9000,36
307,9,1,10000,33
308,9,2,0,30
309,9,2,1000,29
310,9,2,2000,31
311,9,2,3000,34
312,9,2,4000,37
313,9,2,5000,31
314,9,2,6000,35
315,9,2,7000,38
316,9,2,8000,36
317,9,2,9000,37
318,9,2,10000,37
319,9,3,0,29
320,9,3,1000,30
321,9,3,2000,30
322,9,3,3000,36
323,9,3,4000,33
324,9,3,5000,33
325,9,3,6000,38
326,9,3,7000,37
327,9,3,8000,35
328,9,3,9000,37
329,9,3,10000,35
330,10,1,0,29
331,10,1,1000,28
332,10,1,2000,29
333,10,1,3000,31
334,10,1,4000,32
335,10,1,5000,30
336,10,1,6000,32
337,10,1,7000,31
338,10,1,8000,32
339,10,1,9000,32
340,10,1,10000,31
341,10,2,0,28
342,10,2,1000,29
343,10,2,2000,29
344,10,2,3000,37
345,10,2,4000,37
346,10,2,5000,32
347,10,2,6000,35
348,10,2,7000,34
349,10,2,8000,35
350,10,2,9000,34
351,10,2,10000,35
352,10,3,0,30
353,10,3,1000,28
354,10,3,2000,31
355,10,3,3000,38
356,10,3,4000,35
357,10,3,5000,32
358,10,3,6000,35
359,10,3,7000,33
360,10,3,8000,33
361,10,3,9000,34
362,10,3,10000,35
363,11,1,0,29
364,11,1,1000,27
365,11,1,2000,32
366,11,1,3000,29
367,11,1,4000,32
368,11,1,5000,34
369,11,1,6000,33
370,11,1,7000,34
371,11,1,8000,33
372,11,1,9000,33
373,11,1,10000,34
374,11,2,0,29
375,11,2,1000,29
376,11,2,2000,29
377,11,2,3000,37
378,11,2,4000,34
379,11,2,5000,34
380,11,2,6000,33
381,11,2,7000,33
382,11,2,8000,38
383,11,2,9000,35
384,11,2,10000,34
385,11,3,0,30
386,11,3,1000,29
387,11,3,2000,28
388,11,3,3000,35
389,11,3,4000,33
390,11,3,5000,35
391,11,3,6000,32
392,11,3,7000,38
393,11,3,8000,37
394,11,3,9000,37
395,11,3,10000,34
396,12,1,0,28
397,12,1,1000,29
398,12,1,2000,28
399,12,1,3000,30
400,12,1,4000,30
401,12,1,5000,33
402,12,1,6000,28
403,12,1,7000,33
404,12,1,8000,31
405,12,1,9000,32
406,12,1,10000,28
407,12,2,0,32
408,12,2,1000,30
409,12,2,2000,29
410,12,2,3000,33
411,12,2,4000,33
412,12,2,5000,36
413,12,2,6000,36
414,12,2,7000,35
415,12,2,8000,29
416,12,2,9000,35
417,12,2,10000,36
418,12,3,0,29
419,12,3,1000,29
420,12,3,2000,29
421,12,3,3000,34
422,12,3,4000,33
423,12,3,5000,35
424,12,3,6000,35
425,12,3,7000,36
426,12,3,8000,30
427,12,3,9000,35
428,12,3,10000,38
429,13,1,0,31
430,13,1,1000,30
431,13,1,2000,30
432,13,1,3000,31
433,13,1,4000,29
434,13,1,5000,34
435,13,1,6000,36
436,13,1,7000,36
437,13,1,8000,27
438,13,1,9000,33
439,13,1,10000,34
440,13,2,0,31
441,13,2,1000,29
442,13,2,2000,30
443,13,2,3000,32
444,13,2,4000,33
445,13,2,5000,36
446,13,2,6000,35
447,13,2,7000,37
448,13,2,8000,32
449,13,2,9000,38
450,13,2,10000,34
451,13,3,0,30
452,13,3,1000,31
453,13,3,2000,32
454,13,3,3000,32
455,13,3,4000,34
456,13,3,5000,34
457,13,3,6000,40
458,13,3,7000,38
459,13,3,8000,35
460,13,3,9000,37
461,13,3,10000,35
462,14,1,0,29
463,14,1,1000,29
464,14,1,2000,27
465,14,1,3000,29
466,14,1,4000,28
467,14,1,5000,32
468,14,1,6000,29
469,14,1,7000,33
470,14,1,8000,35
471,14,1,9000,33
472,14,1,10000,35
473,14,2,0,30
474,14,2,1000,31
475,14,2,2000,28
476,14,2,3000,31
477,14,2,4000,30
478,14,2,5000,34
479,14,2,6000,33
480,14,2,7000,38
481,14,2,8000,34
482,14,2,9000,33
483,14,2,10000,33
484,14,3,0,32
485,14,3,1000,29
486,14,3,2000,30
487,14,3,3000,29
488,14,3,4000,29
489,14,3,5000,36
490,14,3,6000,32
491,14,3,7000,36
492,14,3,8000,36
493,14,3,9000,33
494,14,3,10000,36
495,15,1,0,28
496,15,1,1000,26
497,15,1,2000,28
498,15,1,3000,32
499,15,1,4000,26
500,15,1,5000,33
501,15,1,6000,29
502,15,1,7000,35
503,15,1,8000,33
504,15,1,9000,36
505,15,1,10000,33
506,15,2,0,32
507,15,2,1000,28
508,15,2,2000,31
509,15,2,3000,36
510,15,2,4000,36
511,15,2,5000,33
512,15,2,6000,31
513,15,2,7000,36
514,15,2,8000,38
515,15,2,9000,35
516,15,2,10000,38
517,15,3,0,27
518,15,3,1000,30
519,15,3,2000,30
520,15,3,3000,34
521,15,3,4000,35
522,15,3,5000,34
523,15,3,6000,31
524,15,3,7000,36
525,15,3,8000,37
526,15,3,9000,37
527,15,3,10000,39
528,16,1,0,30
529,16,1,1000,29
530,16,1,2000,29
531,16,1,3000,27
532,16,1,4000,27
533,16,1,5000,28
534,16,1,6000,36
535,16,1,7000,36
536,16,1,8000,33
537,16,1,9000,33
538,16,1,10000,36
539,16,2,0,33
540,16,2,1000,33
541,16,2,2000,30
542,16,2,3000,29
543,16,2,4000,29
544,16,2,5000,30
545,16,2,6000,38
546,16,2,7000,38
547,16,2,8000,34
548,16,2,9000,38
549,16,2,10000,37
550,16,3,0,32
551,16,3,1000,32
552,16,3,2000,30
553,16,3,3000,28
554,16,3,4000,32
555,16,3,5000,33
556,16,3,6000,38
557,16,3,7000,37
558,16,3,8000,34
559,16,3,9000,36
560,16,3,10000,38
561,17,1,0,33
562,17,1,1000,29
563,17,1,2000,28
564,17,1,3000,30
565,17,1,4000,30
566,17,1,5000,27
567,17,1,6000,29
568,17,1,7000,35
569,17,1,8000,32
570,17,1,9000,35
571,17,1,10000,31
572,17,2,0,34
573,17,2,1000,33
574,17,2,2000,33
575,17,2,3000,34
576,17,2,4000,33
577,17,2,5000,30
578,17,2,6000,36
579,17,2,7000,39
580,17,2,8000,32
581,17,2,9000,39
582,17,2,10000,37
583,17,3,0,34
584,17,3,1000,31
585,17,3,2000,33
586,17,3,3000,33
587,17,3,4000,33
588,17,3,5000,29
589,17,3,6000,37
590,17,3,7000,37
591,17,3,8000,34
592,17,3,9000,40
593,17,3,10000,35
594,18,1,0,30
595,18,1,1000,28
596,18,1,2000,27
597,18,1,3000,28
598,18,1,4000,28
599,18,1,5000,28
600,18,1,6000,28
601,18,1,7000,32
602,18,1,8000,27
603,18,1,9000,32
604,18,1,10000,29
605,18,2,0,35
606,18,2,1000,32
607,18,2,2000,30
608,18,2,3000,32
609,18,2,4000,30
610,18,2,5000,32
611,18,2,6000,33
612,18,2,7000,35
613,18,2,8000,29
614,18,2,9000,35
615,18,2,10000,36
616,18,3,0,35
617,18,3,1000,32
618,18,3,2000,29
619,18,3,3000,33
620,18,3,4000,30
621,18,3,5000,32
622,18,3,6000,36
623,18,3,7000,36
624,18,3,8000,29
625,18,3,9000,35
626,18,3,10000,36
627,19,1,0,30
628,19,1,1000,28
629,19,1,2000,30
630,19,1,3000,28
631,19,1,4000,28
632,19,1,5000,28
633,19,1,6000,35
634,19,1,7000,29
635,19,1,8000,33
636,19,1,9000,29
637,19,1,10000,35
638,19,2,0,32
639,19,2,1000,31
640,19,2,2000,30
641,19,2,3000,32
642,19,2,4000,30
643,19,2,5000,31
644,19,2,6000,34
645,19,2,7000,31
646,19,2,8000,37
647,19,2,9000,37
648,19,2,10000,35
649,19,3,0,32
650,19,3,1000,31
651,19,3,2000,30
652,19,3,3000,32
653,19,3,4000,31
654,19,3,5000,31
655,19,3,6000,35
656,19,3,7000,32
657,19,3,8000,37
658,19,3,9000,39
659,19,3,10000,35
660,20,1,0,30
661,20,1,1000,29
662,20,1,2000,31
663,20,1,3000,30
664,20,1,4000,30
665,20,1,5000,28
666,20,1,6000,31
667,20,1,7000,25
668,20,1,8000,29
669,20,1,9000,32
670,20,1,10000,27
671,20,2,0,31
672,20,2,1000,33
673,20,2,2000,34
674,20,2,3000,32
675,20,2,4000,32
676,20,2,5000,28
677,20,2,6000,30
678,20,2,7000,28
679,20,2,8000,30
680,20,2,9000,36
681,20,2,10000,28
682,20,3,0,30
683,20,3,1000,33
684,20,3,2000,31
685,20,3,3000,33
686,20,3,4000,32
687,20,3,5000,28
688,20,3,6000,31
689,20,3,7000,29
690,20,3,8000,29
691,20,3,9000,34
692,20,3,10000,27
693,21,1,0,30
694,21,1,1000,28
695,21,1,2000,30
696,21,1,3000,32
697,21,1,4000,30
698,21,1,5000,31
699,21,1,6000,30
700,21,1,7000,29
701,21,1,8000,27
702,21,1,9000,37
703,21,1,10000,35
704,21,2,0,31
705,21,2,1000,30
706,21,2,2000,33
707,21,2,3000,33
708,21,2,4000,30
709,21,2,5000,32
710,21,2,6000,29
711,21,2,7000,31
712,21,2,8000,30
713,21,2,9000,41
714,21,2,10000,33
715,21,3,0,32
716,21,3,1000,30
717,21,3,2000,33
718,21,3,3000,34
719,21,3,4000,31
720,21,3,5000,30
721,21,3,6000,36
722,21,3,7000,31
723,21,3,8000,30
724,21,3,9000,41
725,21,3,10000,36
726,22,1,0,25
727,22,1,1000,28
728,22,1,2000,32
729,22,1,3000,28
730,22,1,4000,29
731,22,1,5000,28
732,22,1,6000,32
733,22,1,7000,30
734,22,1,8000,30
735,22,1,9000,34
736,22,1,10000,35
737,22,2,0,30
738,22,2,1000,30
739,22,2,2000,37
740,22,2,3000,34
741,22,2,4000,30
742,22,2,5000,29
743,22,2,6000,34
744,22,2,7000,33
745,22,2,8000,37
746,22,2,9000,34
747,22,2,10000,38
748,22,3,0,29
749,22,3,1000,30
750,22,3,2000,32
751,22,3,3000,32
752,22,3,4000,31
753,22,3,5000,29
754,22,3,6000,34
755,22,3,7000,33
756,22,3,8000,42
757,22,3,9000,36
758,22,3,10000,37
759,23,1,0,28
760,23,1,1000,28
761,23,1,2000,28
762,23,1,3000,30
763,23,1,4000,28
764,23,1,5000,32
765,23,1,6000,30
766,23,1,7000,28
767,23,1,8000,26
768,23,1,9000,29
769,23,1,10000,33
770,23,2,0,31
771,23,2,1000,29
772,23,2,2000,32
773,23,2,3000,33
774,23,2,4000,30
775,23,2,5000,32
776,23,2,6000,32
777,23,2,7000,32
778,23,2,8000,31
779,23,2,9000,36
780,23,2,10000,31
781,23,3,0,31
782,23,3,1000,29
783,23,3,2000,32
784,23,3,3000,33
785,23,3,4000,29
786,23,3,5000,33
787,23,3,6000,32
788,23,3,7000,28
789,23,3,8000,34
790,23,3,9000,37
791,23,3,10000,30
792,24,1,0,32
793,24,1,1000,31
794,24,1,2000,27
795,24,1,3000,33
796,24,1,4000,30
797,24,1,5000,27
798,24,1,6000,28
799,24,1,7000,30
800,24,1,8000,29
801,24,1,9000,32
802,24,1,10000,28
803,24,2,0,33
804,24,2,1000,32
805,24,2,2000,30
806,24,2,3000,31
807,24,2,4000,32
808,24,2,5000,30
809,24,2,6000,29
810,24,2,7000,31
811,24,2,8000,29
812,24,2,9000,33
813,24,2,10000,28
