task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points,val_mse,val_rmse,val_mae,val_r2,val_points,test_mse,test_rmse,test_mae,test_r2,test_points
0,0,4,0,25,generated,0,4,0.05248744413256645,0.0027061498258262873,5618.005859375,74.95336151123047,47.07992172241211,0.9957901593406677,15,384.046630859375,19.59710693359375,14.83221435546875,0.9991247396224338,5,16697.146484375,129.21743774414062,85.05715942382812,0.9809934453408732,5
1,0,4,1000,27,scratch,1,32,0.007579156197607517,0.00016227670130319893,369.0430908203125,19.210494995117188,12.471712112426758,0.9996708914306576,17,4538.3896484375,67.36756896972656,43.668251037597656,0.9960368168833164,5,185.58523559570312,13.622966766357422,11.599099159240723,0.9996146616602625,5
2,0,4,2000,27,generated,0,6,0.000902679399587214,0.00029291360988281667,11670.03125,108.02791595458984,64.92082214355469,0.986496324865532,17,7060.17041015625,84.02481842041016,40.65758514404297,0.9939500190682328,5,374.2624816894531,19.34586524963379,15.211268424987793,0.9996884100320966,5
3,0,4,3000,25,scratch,1,9,0.03536972403526306,0.00010361129534430802,5800.15380859375,76.15873718261719,49.03202819824219,0.9939595106984498,15,2758.57470703125,52.52213668823242,32.324745178222656,0.9968029893691067,5,6839.9228515625,82.70382690429688,49.09941864013672,0.9939163455427618,5
4,0,4,4000,28,generated,0,50,0.03894941136240959,0.0038037006743252277,2406.394775390625,49.05501937866211,28.065670013427734,0.997332437588113,16,3552.2802734375,59.601009368896484,35.420902252197266,0.9960959873322036,6,16853.55859375,129.82125854492188,61.64863586425781,0.983075984192859,6
5,0,4,5000,27,scratch,1,6,0.005338403396308422,0.0007280249265022576,11197.7470703125,105.81940460205078,52.49332809448242,0.9869953241284002,17,1481.8575439453125,38.494903564453125,28.00983238220215,0.9987924304157008,5,1184.227294921875,34.41260528564453,18.877296447753906,0.998779132402087,5
6,0,4,6000,26,scratch,1,11,0.05493084341287613,0.0006825730088166893,1193.0029296875,34.53987503051758,22.786705017089844,0.9987634251140051,16,5461.95947265625,73.90506744384766,42.32445526123047,0.9924039681052278,5,2522.82470703125,50.22772979736328,27.900936126708984,0.9971617721216067,5
7,0,4,7000,29,generated,0,5,0.16097937524318695,0.003093225182965398,16410.5390625,128.10362243652344,60.3375244140625,0.9796751151380917,17,6567.38525390625,81.0394058227539,60.07344436645508,0.9930791301835095,6,33074.484375,181.86392211914062,107.3044204711914,0.9664692135547445,6
8,0,4,8000,29,scratch,1,34,0.040995556861162186,0.004225052427500486,1877.6461181640625,43.33181381225586,24.986675262451172,0.9976443940701207,17,11584.5439453125,107.63151550292969,60.43925476074219,0.9893000884712798,6,500.8134765625,22.378862380981445,14.550230979919434,0.9994332277341516,6
9,0,4,9000,27,scratch,1,6,0.017725978046655655,0.00041566448635421693,23335.802734375,152.76060485839844,73.19737243652344,0.9715578915223476,17,74629.1484375,273.183349609375,151.53176879882812,0.9328777420675987,5,24244.908203125,155.707763671875,74.78582763671875,0.9724678008532568,5
10,0,4,10000,28,generated,0,2,0.0381612554192543,0.001821792684495449,19778.02734375,140.63436889648438,81.48448181152344,0.9745210801341386,16,7772.65576171875,88.16266632080078,59.43918228149414,0.9926298261708226,6,10883.2236328125,104.32269287109375,73.73976135253906,0.9887461965673567,6
11,0,5,0,29,generated,0,13,0.16631515324115753,0.0020783354993909597,2218.139404296875,47.09712600708008,25.393909454345703,0.997455506249317,17,34962.7265625,186.9832305908203,105.76092529296875,0.9713598312119753,6,37906.66015625,194.6963348388672,87.74976348876953,0.9628646809192865,6
12,0,5,1000,25,scratch,1,11,0.10358865559101105,0.0015419720439240336,6730.9287109375,82.042236328125,41.90691375732422,0.9942563024638544,15,11375.7197265625,106.65702056884766,74.09428405761719,0.9794501862898811,5,8526.564453125,92.33940124511719,71.02632141113281,0.9897292184382234,5
13,0,5,2000,29,scratch,1,10,0.0761416107416153,0.00366108026355505,2608.56201171875,51.0740852355957,25.940807342529297,0.9970872379297354,17,4593.890625,67.77824401855469,50.61805725097656,0.9955644482522197,6,1040.8560791015625,32.26230239868164,23.237768173217773,0.9979091355978077,6
