task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points
0,0,1,0,22,,0,60,0.0015863657463341951,0.0015861950814723969,1052.9473876953125,32.44915008544922,15.001363754272461,0.9991503483305525,22
1,0,1,1000,23,,0,93,0.0011184440227225423,0.0011174577521160245,4873.642578125,69.81147766113281,36.44097137451172,0.9957499278343048,23
2,0,1,2000,24,,0,140,0.0028210224118083715,0.0028210224118083715,965.371826171875,31.070432662963867,15.698516845703125,0.9991117128573447,24
3,0,1,3000,22,,0,55,0.001960821682587266,0.0019605434499680996,1181.6865234375,34.375667572021484,19.318174362182617,0.9989218578070705,22
4,0,1,4000,24,,0,140,0.0027441028505563736,0.0027441028505563736,893.0491333007812,29.883928298950195,14.284984588623047,0.9991713766105118,24
5,0,1,5000,23,,0,123,4.923955930280499e-05,4.882092252955772e-05,218.291015625,14.774674415588379,5.870173454284668,0.9997949984825656,23
6,0,1,6000,26,,0,77,0.020277205854654312,0.020276354625821114,2075.808349609375,45.561038970947266,23.820871353149414,0.9979130316766736,26
7,0,1,7000,25,,0,139,0.0011841224040836096,0.0011837435886263847,939.5890502929688,30.65271759033203,16.785999298095703,0.9991015247854852,25
8,0,1,8000,26,,0,140,0.016064580529928207,0.016064580529928207,5496.064453125,74.13544464111328,27.08854866027832,0.99462824372936,26
9,0,1,9000,26,,0,140,0.0011282425839453936,0.0011282425839453936,917.7387084960938,30.29420280456543,17.289691925048828,0.9990855857136386,26
10,0,1,10000,23,,0,121,0.0011594396783038974,0.0011584572494029999,1831.5521240234375,42.79663848876953,19.792264938354492,0.9982359560467452,23
11,0,2,0,24,,0,111,0.0001726666814647615,0.00017171505896840245,587.3090209960938,24.234458923339844,11.702147483825684,0.999487586206097,24
12,0,2,1000,25,,0,140,0.0006355734658427536,0.0006355734658427536,112.54977416992188,10.60894775390625,4.792612552642822,0.9999000774733414,25
13,0,2,2000,26,,0,140,0.002937182318419218,0.002937182318419218,2878.8701171875,53.65510177612305,20.138134002685547,0.9973405230042166,26
14,0,2,3000,24,,0,114,0.0006456275004893541,0.0006456275004893541,437.2972412109375,20.911653518676758,9.626545906066895,0.9995978510894351,24
15,0,2,4000,27,,0,120,3.198242666258011e-06,2.73954174190294e-06,23.628908157348633,4.860957622528076,1.917829155921936,0.9999767986124893,27
16,0,2,5000,26,,0,140,0.008660269901156425,0.008660269901156425,2011.13916015625,44.845726013183594,22.839406967163086,0.9981138444596326,26
17,0,2,6000,26,,0,139,0.00034439846058376133,0.0003440252912696451,1144.0880126953125,33.824371337890625,14.740571022033691,0.9988616856729253,26
18,0,2,7000,26,,0,140,0.008506991900503635,0.008506991900503635,2892.837646484375,53.78510665893555,22.12333869934082,0.9971881146773915,26
19,0,2,8000,29,,0,140,0.008458643220365047,0.008458643220365047,1053.6583251953125,32.46010208129883,16.857040405273438,0.9989147557140617,29
20,0,2,9000,27,,0,138,0.0009272062452509999,0.0009262815583497286,3605.413818359375,60.04509735107422,26.797407150268555,0.9963555935727934,27
21,0,2,10000,26,,0,89,0.0002503961732145399,0.0002501954440958798,786.8418579101562,28.050701141357422,13.613770484924316,0.9992154708214003,26
22,0,3,0,25,,0,140,4.937917765346356e-05,4.937917765346356e-05,31.362781524658203,5.600248336791992,2.2456138134002686,0.9999716971556739,25
23,0,3,1000,26,,0,140,0.0016164964763447642,0.0016164964763447642,663.1649780273438,25.751989364624023,11.027368545532227,0.9993900353546095,26
24,0,3,2000,26,,0,140,0.0010190781904384494,0.0010190781904384494,317.7261962890625,17.824874877929688,7.396601676940918,0.9997036191665885,26
25,0,3,3000,25,,0,140,0.0016914843581616879,0.0016914843581616879,494.65289306640625,22.240793228149414,12.5487699508667,0.9995215603978457,25
26,0,3,4000,26,,0,140,0.00035473291063681245,0.00035473291063681245,1007.4017944335938,31.739593505859375,14.05954647064209,0.998995593943154,26
27,0,3,5000,28,,0,140,0.0012904616305604577,0.0012904616305604577,3062.85546875,55.34307098388672,23.258190155029297,0.996922899422639,28
28,0,3,6000,26,,0,140,0.0028724169824272394,0.0028724169824272394,213.20684814453125,14.601604461669922,5.670217037200928,0.9997835493304,26
29,0,3,7000,28,,0,140,0.0025855291169136763,0.0025855291169136763,1087.395263671875,32.975677490234375,16.90170669555664,0.998881952017564,28
30,0,3,8000,29,,0,139,0.010468719527125359,0.010467893444001675,66.65022277832031,8.163958549499512,3.9401659965515137,0.9999272291663978,29
31,0,3,9000,28,,0,140,0.0007493235752917826,0.0007493235752917826,1348.4193115234375,36.720829010009766,17.799753189086914,0.9985639687115605,28
32,0,3,10000,27,,0,140,0.0006682354141958058,0.0006682354141958058,1714.3297119140625,41.40446472167969,18.724111557006836,0.9981806469081149,27
33,1,1,0,22,,0,49,0.008874517865478992,0.0088737104088068,16827.685546875,129.72157287597656,64.85140228271484,0.9858256143925037,22
34,1,1,1000,25,,0,140,0.0014588405610993505,0.0014588405610993505,865.2743530273438,29.415546417236328,11.732762336730957,0.9992359463296642,25
35,1,1,2000,24,,0,139,0.00010138228390133008,0.00010067070252262056,430.608642578125,20.75111198425293,8.74416732788086,0.9996077176453845,24
