task_id,WL,Retention,PEC,num_points
745,22,2,8000,26
746,22,2,9000,26
747,22,2,10000,24
748,22,3,0,26
749,22,3,1000,25
750,22,3,2000,27
751,22,3,3000,27
752,22,3,4000,25
753,22,3,5000,25
754,22,3,6000,24
755,22,3,7000,24
756,22,3,8000,24
757,22,3,9000,24
758,22,3,10000,27
759,23,1,0,23
760,23,1,1000,23
761,23,1,2000,25
762,23,1,3000,23
763,23,1,4000,24
764,23,1,5000,26
765,23,1,6000,26
766,23,1,7000,24
767,23,1,8000,25
768,23,1,9000,23
769,23,1,10000,23
770,23,2,0,26
771,23,2,1000,25
772,23,2,2000,26
773,23,2,3000,28
774,23,2,4000,25
775,23,2,5000,26
776,23,2,6000,26
777,23,2,7000,24
778,23,2,8000,27
779,23,2,9000,24
780,23,2,10000,26
781,23,3,0,24
782,23,3,1000,23
783,23,3,2000,27
784,23,3,3000,28
785,23,3,4000,25
786,23,3,5000,27
787,23,3,6000,27
788,23,3,7000,25
789,23,3,8000,26
790,23,3,9000,25
791,23,3,10000,25
792,24,1,0,23
793,24,1,1000,24
794,24,1,2000,23
795,24,1,3000,24
796,24,1,4000,24
797,24,1,5000,22
798,24,1,6000,21
799,24,1,7000,22
800,24,1,8000,25
801,24,1,9000,24
802,24,1,10000,25
803,24,2,0,23
804,24,2,1000,23
805,24,2,2000,27
806,24,2,3000,24
807,24,2,4000,27
808,24,2,5000,23
809,24,2,6000,23
810,24,2,7000,26
811,24,2,8000,27
812,24,2,9000,25
813,24,2,10000,25
814,24,3,0,23
815,24,3,1000,23
816,24,3,2000,25
817,24,3,3000,26
818,24,3,4000,26
819,24,3,5000,24
820,24,3,6000,25
821,24,3,7000,27
822,24,3,8000,27
823,24,3,9000,25
824,24,3,10000,23
825,25,1,0,21
826,25,1,1000,22
827,25,1,2000,24
828,25,1,3000,25
829,25,1,4000,25
830,25,1,5000,23
831,25,1,6000,26
832,25,1,7000,23
833,25,1,8000,25
834,25,1,9000,22
835,25,1,10000,24
836,25,2,0,26
837,25,2,1000,24
838,25,2,2000,24
839,25,2,3000,29
840,25,2,4000,27
841,25,2,5000,27
842,25,2,6000,26
843,25,2,7000,27
844,25,2,8000,27
