model_index,curve_family,label,budget,method,run_kind,task_id,WL,Retention,PEC,test_r2,test_rmse,test_mae,abs_peak_step_error,tail_rmse_pct_peak
3,P2,P2 / M3,9,spline,sample,3751,113,6,0,0.989757577819576,112.57552285314252,86.67893891528657,0.0,0.7106115057284207
3,P2,P2 / M3,9,spline,sample,3772,114,4,10000,0.9958729258109245,66.03924362547218,44.66716215575154,0.0,0.4870827619189925
3,P2,P2 / M3,9,spline,sample,3805,115,4,10000,0.9910190426994157,95.67904900830182,61.90378775690499,0.0,0.5477628990664692
3,P2,P2 / M3,9,spline,sample,3828,116,4,0,0.9926316121364037,100.30839544360262,52.64243783671723,0.0,0.1495310247502265
3,P2,P2 / M3,9,spline,sample,3858,116,6,8000,0.9957669085998343,69.83656785784916,53.25936819668379,0.0,0.8592764276211404
3,P2,P2 / M3,9,spline,sample,3919,118,6,3000,0.9931611967465747,94.17483188058543,58.64261885771878,0.0,0.3582516140798015
3,P2,P2 / M3,9,spline,sample,4048,122,6,0,0.9881659136880259,119.31779442872222,73.29436552091987,0.0,0.444682461419618
3,P2,P2 / M3,9,spline,sample,4188,126,6,8000,0.9817009042635032,138.26125804326642,83.90070827691929,0.0,0.873490999528923
3,P2,P2 / M3,9,spline,sample,4189,126,6,9000,0.9956775680438703,66.78086875421772,49.84053964457083,0.0,0.32294337265848055
3,P2,P2 / M3,9,spline,sample,4193,127,4,2000,0.9979578952965628,49.090340027917776,39.15940571632096,0.0,0.4294458589809372
3,P2,P2 / M3,9,spline,sample,4225,128,4,1000,0.9987663515653498,38.52871680116517,27.49950783139413,0.0,0.33547921059631985
3,P2,P2 / M3,9,spline,sample,4448,134,6,4000,0.9922117860540777,96.73953416488648,74.04858924007746,0.0,0.833895300242534
3,P2,P2 / M3,9,spline,sample,4461,135,4,6000,0.995374733342702,70.58536984337853,40.765363779830125,0.0,0.49777228306230936
3,P2,P2 / M3,9,spline,sample,4524,137,4,3000,0.9963855572270598,65.7244016120422,46.294306812533385,0.0,0.4741527795876098
3,P2,P2 / M3,9,spline,sample,4565,138,5,0,0.9918488547709914,103.48938319496985,63.28248056910488,0.0,0.539418926578034
3,P2,P2 / M3,9,spline,sample,4607,139,5,9000,0.9788327848390156,139.8229173445704,76.30638833255772,1.0,0.7281581779585309
3,P2,P2 / M3,9,spline,sample,4647,140,6,5000,0.992811680455018,92.05910446728149,60.21079044934104,0.0,0.6126260466004657
3,P2,P2 / M3,9,spline,sample,4717,142,6,9000,0.9974904392143694,51.957623002828434,41.17857156069325,0.0,0.7236908840009656
3,P2,P2 / M3,9,spline,sample,4776,144,6,2000,0.989578594595448,107.9393914654944,78.97018656880988,0.0,0.9082790971441488
3,P2,P2 / M3,9,spline,sample,4792,145,4,7000,0.9976051727117768,51.515265506263006,42.180224003285986,0.0,0.8414639329776418
3,P2,P2 / M3,9,spline,sample,4826,146,4,8000,0.9963897578490041,63.213158571168684,47.39759908252314,0.0,0.4230917809304405
3,P2,P2 / M3,9,spline,sample,4849,146,6,9000,0.9916683923100418,95.25023469188537,60.32091007545845,0.0,0.20044609371699987
3,P2,P2 / M3,9,spline,sample,4869,147,5,7000,0.9974725992534129,49.455868590200055,41.23633228300457,0.0,1.2092924221393437
3,P2,P2 / M3,9,spline,sample,4877,147,6,4000,0.9973767367902823,57.45691212327556,42.28089855016299,0.0,0.4270500931582401
3,P2,P2 / M3,9,spline,sample,4929,149,5,1000,0.9983920878571932,44.76451299486002,33.792670417338876,0.0,0.39139854279200764
3,P2,P2 / M3,9,spline,sample,4949,149,6,10000,0.9817948620505961,134.14132023823916,74.92435193982297,0.0,0.7894872388132783
3,P2,P2 / M3,9,spline,sample,5043,152,6,5000,0.9813974770095241,138.06269708081962,82.69492104546853,0.0,0.5351733127972489
3,P2,P2 / M3,9,spline,sample,5101,154,5,8000,0.9977323403606381,44.79764632214472,28.365222013701878,0.0,0.5447633556815337
3,P2,P2 / M3,9,spline,sample,5112,154,6,8000,0.9941198586188228,74.62615956614695,55.31078896109587,0.0,0.5632325227713736
3,P2,P2 / M3,9,spline,sample,5144,155,6,7000,0.9872823045490178,122.12592773993845,64.26543605734732,0.0,0.5552756175944338
3,P2,P2 / M3,9,spline,sample,5316,161,4,3000,0.9944514834569556,78.0377124407619,56.66787967535804,0.0,0.69097923845919
3,P2,P2 / M3,9,spline,sample,5381,163,4,2000,0.9930444014180603,93.03443006006583,58.511770920595474,0.0,0.17501088061992562
3,P2,P2 / M3,9,spline,sample,5384,163,4,5000,0.9931788722366286,86.31408579673878,46.93948904902268,0.0,0.4770200705238136
3,P2,P2 / M3,9,spline,sample,5414,164,4,2000,0.9931929153969786,91.06978832810057,75.6569362885984,0.0,0.6475124734964646
3,P2,P2 / M3,9,spline,sample,5534,167,6,1000,0.993094764901759,100.95392691103116,66.65455982635044,0.0,0.8021561993936839
3,P2,P2 / M3,9,spline,sample,5617,170,4,7000,0.9958962219833408,65.26168894984252,44.25119092504073,0.0,0.3350846908671912
3,P2,P2 / M3,9,spline,sample,5658,171,5,4000,0.9976679345891881,49.27697316983521,41.674428768396595,0.0,1.0315437543717343
3,P2,P2 / M3,9,spline,sample,5694,172,5,7000,0.9960805280332576,62.95492284959537,45.71926623079791,1.0,0.7052116640195168
3,P2,P2 / M3,9,spline,sample,5816,176,4,8000,0.989963161389105,98.48507972626581,61.01402643541595,0.0,0.8657357090814237
3,P2,P2 / M3,9,spline,sample,5841,177,4,0,0.9932321968411638,96.6319393078241,62.055453503726554,0.0,0.25012717350977715
3,P2,P2 / M3,9,spline,sample,5843,177,4,2000,0.9962236514704325,64.32805974810576,41.51819830836447,0.0,0.5716209097849739
3,P2,P2 / M3,9,spline,sample,5858,177,5,6000,0.9943532621082458,75.77995386741938,53.58619452054325,0.0,0.3819177906250513
3,P2,P2 / M3,9,spline,sample,5887,178,5,2000,0.9827166978767529,135.03863324637405,94.00768758906956,1.0,0.8010342513128075
3,P2,P2 / M3,9,spline,sample,6248,189,5,0,0.9932571947427478,88.45608584547902,56.21060828192204,0.0,0.4163842076553781
3,P2,P2 / M3,9,spline,sample,6299,190,6,7000,0.9964807670168502,63.56604669197933,38.762577796558766,0.0,0.48003799089837396
3,P2,P2 / M3,9,spline,sample,6359,192,6,1000,0.9914884276692684,99.70843735438825,68.38732896222034,0.0,0.6286199801656461
3,P2,P2 / M3,9,spline,sample,6407,194,4,5000,0.9899187801217947,107.17411836592451,69.97435605201011,0.0,0.598964384479411
3,P2,P2 / M3,9,spline,sample,6425,194,6,1000,0.9965130423989029,67.79583242961598,43.43064762271159,0.0,0.9083343299617191
3,P2,P2 / M3,9,spline,sample,6466,195,6,9000,0.9949943732024791,70.15737341201155,56.86710172211324,0.0,1.6143215229649082
3,P2,P2 / M3,9,spline,sample,6743,204,5,0,0.997636576698661,53.63360021627933,32.16857524790662,0.0,0.2152599885702422
3,P2,P2 / M3,9,spline,sample,6752,204,5,9000,0.9924613020482287,83.96891676943086,53.84147510584413,1.0,0.43110576601198386
3,P2,P2 / M3,9,spline,sample,6762,204,6,8000,0.996193896635009,62.460250420434164,45.50679816953612,0.0,1.1016174495435649
3,P2,P2 / M3,9,spline,sample,6839,207,4,8000,0.9914092782745456,90.36653286489062,63.275922267221404,0.0,0.4503970739600665
3,P2,P2 / M3,9,spline,sample,6878,208,5,3000,0.9954114439415667,66.2536454215664,49.13491287922019,0.0,0.5061571039350411
3,P2,P2 / M3,9,spline,sample,6970,211,4,7000,0.9931403738722021,86.50124962429516,61.87792525396809,0.0,0.45406368578360445
3,P2,P2 / M3,9,spline,sample,6983,211,5,9000,0.9962951989605281,56.640860295335635,39.22431570507894,0.0,0.5696023754366376
3,P2,P2 / M3,9,spline,sample,6987,211,6,2000,0.9868654928369323,115.79717068407808,90.69680627322404,0.0,2.1869386475906842
3,P2,P2 / M3,9,spline,sample,7035,213,4,6000,0.9949811258089051,71.79270392179623,43.29123277432444,0.0,0.3605210926987417
3,P2,P2 / M3,9,spline,sample,7063,214,4,1000,0.9883077812312661,114.77955223821516,83.63605453874632,0.0,0.3508200675751419
3,P2,P2 / M3,9,spline,sample,7090,214,6,6000,0.9906618120251444,96.7297691429843,65.88499277265933,0.0,0.2881750304440208
3,P2,P2 / M3,9,spline,sample,7141,216,5,2000,0.9932018923682582,85.48026874748177,60.71466535794056,0.0,0.5395575946352796
3,P2,P2 / M3,9,spline,sample,7214,218,5,9000,0.9963054555813776,57.1713373672524,40.549033821354456,0.0,0.3545415369855652
3,P2,P2 / M3,9,spline,sample,7257,219,6,8000,0.9866916419388257,116.29865858388979,80.09143987675321,0.0,0.8689974218980858
3,P2,P2 / M3,9,spline,sample,7309,221,5,5000,0.9924925861023141,84.66491594013976,71.53809344969491,0.0,1.0499739852918588
3,P2,P2 / M3,9,spline,sample,7333,222,4,7000,0.9966021105146665,61.46752195648495,36.31442147602048,0.0,0.24896870800129603
3,P2,P2 / M3,9,spline,sample,7411,224,5,8000,0.9937410604711927,75.33879060526422,50.12164615560399,0.0,0.3095213644404554
3,P2,P2 / M3,9,spline,sample,7422,224,6,8000,0.9914595479562881,93.83169633728929,57.033973480904805,0.0,0.5114014792754781
3,P2,P2 / M3,9,spline,sample,7439,225,5,3000,0.9942966759064401,77.28337521118787,59.55615411531665,0.0,0.4904024606632583
3,P2,P2 / M3,9,spline,sample,7451,225,6,4000,0.9791321791327214,157.97593955174443,85.26978938625284,1.0,0.31812922131918037
3,P2,P2 / M3,9,spline,sample,7578,229,5,10000,0.9980023183952563,41.20509039779978,27.353693832795358,0.0,0.6783684413732681
3,P2,P2 / M3,9,spline,sample,7764,235,4,9000,0.9941888133667012,75.4726123681919,46.11699494885722,1.0,0.5876230920033938
3,P2,P2 / M3,9,spline,sample,7785,235,6,8000,0.9914466363021374,89.11757247672891,59.00092813377416,0.0,0.498961721996738
3,P2,P2 / M3,9,spline,sample,7869,238,5,4000,0.980891954595781,128.49524414992538,88.90989218500818,0.0,1.493861350513308
3,P2,P2 / M3,9,spline,sample,7884,238,6,8000,0.9892936830753903,97.20255980102407,60.32228353356296,1.0,0.4362820046208588
3,P2,P2 / M3,9,spline,sample,7923,240,4,3000,0.9940526193260988,78.54013524936835,62.907116809607906,0.0,1.08594136876567
3,P2,P2 / M3,9,spline,sample,7931,240,5,0,0.9977732070630378,51.926156670735175,39.47858429616282,1.0,0.4184597327670426
3,P2,P2 / M3,9,spline,sample,7948,240,6,6000,0.9827773002909223,130.51686512749004,87.92435314289446,1.0,0.9074783223689357
3,P2,P2 / M3,9,spline,sample,7971,241,5,7000,0.9935405892070236,77.11965225332305,53.73447891870225,0.0,0.45635922638372745
3,P2,P2 / M3,9,spline,sample,8015,242,6,7000,0.9912908453838934,95.25933465779144,73.58120748787381,0.0,0.773428228479233
3,P2,P2 / M3,9,spline,sample,8259,250,4,9000,0.9939392130007172,75.40331973976787,47.06679570900429,0.0,0.5523271907090035
3,P2,P2 / M3,9,spline,sample,8325,252,4,9000,0.984775666587876,129.25211190746793,88.99553495082593,0.0,1.0971774388308881
3,P2,P2 / M3,9,spline,sample,8330,252,5,3000,0.9975088608738029,52.892624728611445,32.92592945342829,0.0,0.7723923077942872
3,P2,P2 / M3,9,spline,sample,8407,254,6,3000,0.9931280766807038,92.86043101913293,59.49848947489542,0.0,0.4090390463731348
3,P2,P2 / M3,9,spline,sample,8441,255,6,4000,0.9885472412329965,128.02853554348755,93.97298696786251,0.0,0.6021971809634051
3,P2,P2 / M3,9,source_pretrained_mlp,sample,33,1,4,0,0.9940225883670475,87.4912482111605,58.47286839918657,0.0,0.38884999366238276
3,P2,P2 / M3,9,source_pretrained_mlp,sample,34,1,4,1000,0.9819688813660976,141.6775826853351,103.98104797710072,1.0,1.0045172976435819
3,P2,P2 / M3,9,source_pretrained_mlp,sample,107,3,4,8000,0.9761259137979023,161.31169729970247,102.13769614696503,1.0,0.7231514432449159
3,P2,P2 / M3,9,source_pretrained_mlp,sample,117,3,5,7000,-1618.543250447122,39474.65519357206,9732.134737140992,8.0,1593.4961005249831
3,P2,P2 / M3,9,source_pretrained_mlp,sample,166,5,4,1000,0.9879662614705399,120.61741482777546,73.26815163294474,0.0,0.37310809170486803
3,P2,P2 / M3,9,source_pretrained_mlp,sample,279,8,5,4000,0.9819751820568674,138.37224298418263,83.31430485844612,0.0,0.18204943379945115
3,P2,P2 / M3,9,source_pretrained_mlp,sample,281,8,5,6000,0.9741191605898002,163.4138112424953,97.15549024939537,1.0,0.122231873072829
3,P2,P2 / M3,9,source_pretrained_mlp,sample,363,11,4,0,0.9965489021360064,67.11064128501258,41.47436944643656,0.0,0.1662971525076328
3,P2,P2 / M3,9,source_pretrained_mlp,sample,389,11,6,4000,0.9937549482731747,84.02053155543261,61.880400050770156,1.0,0.19866782642655806
3,P2,P2 / M3,9,source_pretrained_mlp,sample,423,12,6,5000,0.9358132354392907,264.03730808696736,121.87262352307637,1.0,0.2024631644254071
3,P2,P2 / M3,9,source_pretrained_mlp,sample,621,18,6,5000,0.9816534740788844,146.8471702344456,86.59834586083889,0.0,0.1720821931013522
3,P2,P2 / M3,9,source_pretrained_mlp,sample,642,19,5,4000,0.9682346855970037,185.55692253858152,104.64962948858738,1.0,0.09722105244656246
3,P2,P2 / M3,9,source_pretrained_mlp,sample,694,21,4,1000,0.9953838557265485,76.00617892345028,50.65389756361643,0.0,0.5116866036351816
3,P2,P2 / M3,9,source_pretrained_mlp,sample,695,21,4,2000,0.9650530171012794,197.32043953811083,118.67862357695897,1.0,0.3454732958755841
3,P2,P2 / M3,9,source_pretrained_mlp,sample,782,23,6,1000,0.9759852990109541,165.02604096784293,112.22510303150524,1.0,0.7379039392877219
3,P2,P2 / M3,9,source_pretrained_mlp,sample,881,26,6,1000,0.9847692000192362,131.88167009605857,77.14083611048184,0.0,0.21585280580559563
3,P2,P2 / M3,9,source_pretrained_mlp,sample,990,30,4,0,0.9980373248443716,47.27798860972003,26.602446218331654,0.0,0.3398223275415392
3,P2,P2 / M3,9,source_pretrained_mlp,sample,997,30,4,7000,0.9710280410235159,178.29411769010778,94.70414902613713,0.0,0.29926225264526246
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1035,31,5,1000,0.9875937873043282,122.8672183652017,83.1595332423846,1.0,0.37133555820418535
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1054,31,6,9000,0.9895625061320766,104.1474383596604,66.17487038058393,0.0,0.5247131085356099
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1056,32,4,0,0.9766397275260941,176.96612931154638,123.90707343274897,1.0,0.15505282474897222
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1070,32,5,3000,0.9871454796654181,123.90882369309449,79.65130894524711,0.0,0.14021814562969115
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1107,33,5,7000,0.9862505006945576,120.7294243823902,81.50703080495198,0.0,0.31720973744146896
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1168,35,5,2000,0.9541475350866734,234.58523969374897,122.54702963829041,1.0,0.186579575934385
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1224,37,4,3000,0.9923553762947728,93.66037121610212,48.22273447116216,0.0,0.0524312287764409
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1273,38,5,8000,0.9917307702566324,88.57451304835664,66.12047966321309,1.0,2.404550834376103
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1296,39,4,9000,0.9828703975479538,136.14304693011434,92.31456606204694,0.0,0.4232245117373888
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1389,42,4,3000,0.9830291985948882,136.21249923997644,72.54576234022777,1.0,0.10579080188313635
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1442,43,6,1000,0.9840648275128167,142.17656118075934,73.48857509826912,1.0,0.1971611765159336
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1467,44,5,4000,0.989398980887965,110.19984859944974,67.2931855837504,0.0,0.28902170664072874
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1576,47,6,3000,0.9808055531146407,156.91390544799512,93.21755035718282,1.0,0.36412446252357034
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1632,49,5,4000,0.993833918719224,80.13326259657568,48.05741974886726,1.0,0.2071785429095847
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1736,52,5,9000,0.8633642602309002,359.30318856840603,161.4442697101169,0.0,15.122176048343684
3,P2,P2 / M3,9,source_pretrained_mlp,sample,1867,56,5,8000,0.9443665229562395,229.84777108709093,138.3633154128727,0.0,0.38469505267174703
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2061,62,5,4000,0.9935752676103153,83.19358479681937,43.575146198272705,0.0,0.07359845696048199
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2192,66,5,3000,0.9986807497392474,38.039861528340424,25.791544987605167,0.0,0.17928728764644442
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2237,67,6,4000,0.8677933680186375,401.83627739960644,213.6345645268758,0.0,0.3010424488169526
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2276,68,6,10000,0.9883265136906628,112.33628978010813,76.99331511949238,0.0,0.3756499447153311
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2296,69,5,8000,0.9923844524491204,86.3685346350626,57.247385896742344,1.0,0.40514013205983934
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2319,70,4,9000,0.9927206269462279,86.89556925632498,56.22954885776226,1.0,0.16202533839507827
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2345,71,4,2000,0.9756839448589854,174.02715261585152,116.64224045093243,0.0,0.2407504499814109
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2388,72,5,1000,0.9958930146266896,67.52740771457125,46.37692581690275,0.0,0.19329619302314313
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2424,73,5,4000,0.9959089243350012,70.01908682287957,45.790989729491145,0.0,0.2750744572392722
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2508,76,4,0,0.9979153828649548,54.166018885578254,36.31184991200765,1.0,0.24958798523730003
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2546,77,4,5000,0.9879045288321537,118.64911427643808,70.6288646551279,1.0,0.2386767738658136
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2573,77,6,10000,0.9934292787381621,85.26291541707889,60.40361558689791,0.0,0.5314537850465909
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2692,81,5,8000,0.9970239613523784,55.38662209998539,39.63139565785726,1.0,1.362585803576786
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2711,82,4,5000,0.9939198670173901,84.98352799717742,47.858924102783206,1.0,0.08847046802726091
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2720,82,5,3000,0.9953067701883572,71.2839037116846,37.421622592024505,0.0,0.07976324013232484
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2747,83,4,8000,0.9926947474575792,90.99647384617234,52.8290319442749,0.0,0.10691307255096029
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2857,86,5,8000,0.9934737191906248,78.5309746608163,51.115236699581146,0.0,0.34758223914560826
3,P2,P2 / M3,9,source_pretrained_mlp,sample,2858,86,5,9000,0.9963500862065617,58.19631322420439,36.45798822906282,0.0,0.17955158384883912
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3158,95,6,1000,0.9905914473901477,102.46176557780369,69.11165529489517,0.0,0.31622645846257796
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3159,95,6,2000,0.9929077781378912,94.18322863822327,55.41713575883345,0.0,0.20390347449720692
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3236,98,4,2000,0.9980862031134242,51.197792830821506,32.57557659882765,0.0,0.08414317637018079
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3266,98,6,10000,0.9953837372871966,70.87735062334589,45.85412849485874,0.0,0.18115042744408505
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3331,100,6,9000,0.9983839141003562,41.9899963745213,28.125126343507034,0.0,0.4424226466075615
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3332,100,6,10000,0.9874465297745735,113.9220955498386,82.31277322769165,0.0,0.5167680367939739
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3337,101,4,4000,0.9918639256557569,95.3395704770217,44.39491877704859,0.0,0.07254246723984496
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3474,105,4,9000,0.99754084779578,52.49597158506195,35.467977432104256,0.0,0.34989161727944074
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3485,105,5,9000,0.9953401616575314,66.33245217509376,41.124361872673035,0.0,0.10729138677340476
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3492,105,6,5000,0.9899823668563853,103.58436031557511,65.42631070430463,1.0,0.21036783083581162
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3500,106,4,2000,0.9966207663179811,64.94424522826868,40.01525908250075,1.0,0.09916727873252015
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3514,106,5,5000,0.9924512886924447,93.59998010688251,46.572222760745454,0.0,0.45282594865967557
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3519,106,5,10000,0.9904726680211466,95.30096989581733,62.566774760975555,0.0,0.4626745151788038
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3566,108,4,2000,0.9950764319632891,75.8523757720048,49.942379219191416,1.0,0.209591387786861
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3751,113,6,0,0.978264754618301,163.99284869507946,81.99148181506565,1.0,0.22289818082531934
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3772,114,4,10000,0.9884916768261504,110.27751651209653,65.77737689680524,0.0,0.05608363896445314
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3805,115,4,10000,0.9718022289530361,169.53638722822004,114.42445556322734,1.0,0.739052110962909
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3828,116,4,0,0.9830201221435187,152.27139450661005,90.60584688186646,0.0,0.2532687788209123
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3858,116,6,8000,0.9573636833307064,221.63783760977066,114.23882261912028,1.0,0.48342507555848474
3,P2,P2 / M3,9,source_pretrained_mlp,sample,3919,118,6,3000,0.9897094920144537,115.52160277409878,73.9945250749588,0.0,0.9399022992920792
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4048,122,6,0,0.9925112239778285,94.91684008332956,59.14016077839411,0.0,0.22429797326580922
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4188,126,6,8000,0.9853628335141111,123.65571583330856,66.71676326330218,0.0,0.2277817514306252
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4189,126,6,9000,0.9932964946090005,83.16468814732602,64.26282923562187,0.0,0.40618331010344316
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4193,127,4,2000,0.9969217004254126,60.271566417523786,41.81854823657444,0.0,0.18456026995394503
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4225,128,4,1000,0.9977053604890085,52.54677571480722,36.099220871925354,0.0,0.2776898610815423
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4448,134,6,4000,0.9902586314611876,108.19197336001784,63.07634998957316,0.0,0.15103339871140276
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4461,135,4,6000,0.9925041189853571,89.85818634843316,51.01319013323103,0.0,0.2774073234872072
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4524,137,4,3000,0.9982608498438785,45.59051564980437,25.756309684117635,0.0,0.18022394313550794
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4565,138,5,0,0.9883110690218173,123.92926674305455,74.63591455496274,0.0,0.4434131438288287
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4607,139,5,9000,0.969633941155775,167.47142346102288,102.04799574216207,1.0,0.2883322403155789
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4647,140,6,5000,0.9969323689504469,60.13878101985957,40.28382449150085,1.0,0.3329670616428456
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4717,142,6,9000,0.9846632636483534,128.4449075850275,76.9334441502889,0.0,0.15665776380009153
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4776,144,6,2000,0.9881113003037124,115.28797167092067,63.26434276998043,0.0,0.09658018524630936
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4792,145,4,7000,0.9983628935399962,42.59290920731998,24.030897649129233,0.0,0.21423467423255915
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4826,146,4,8000,0.9951286192740159,73.42861923975097,41.90187810361385,0.0,0.04986702701924944
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4849,146,6,9000,0.9640869816228965,197.75505887781293,124.08318784832954,0.0,0.22617100031378
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4869,147,5,7000,0.996507350840115,58.137755386599075,36.04962183447445,0.0,0.40815699861438276
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4877,147,6,4000,0.9955546225495191,74.79553433051515,53.35977346246893,0.0,0.3728897699403418
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4929,149,5,1000,0.9983698825479295,45.07255268724859,29.8341692004885,0.0,0.16194133902974073
3,P2,P2 / M3,9,source_pretrained_mlp,sample,4949,149,6,10000,0.9665055938378065,181.94986200127218,116.55702940055302,0.0,0.19050463402654244
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5043,152,6,5000,0.9749680413354831,160.15402014289384,91.05502595620997,0.0,0.3290050455858041
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5101,154,5,8000,0.9788468374369482,136.8213637750365,69.56082757314046,1.0,0.05734248750408878
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5112,154,6,8000,0.9514503702265276,214.4322830231928,108.29626904349578,0.0,0.2701251430583029
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5144,155,6,7000,0.9896461817221919,110.19298167716035,57.57634490728378,1.0,0.39361946446824403
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5316,161,4,3000,0.9952533585515305,72.17874079158315,44.137018771732556,0.0,0.11106631359365655
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5381,163,4,2000,0.9914472548228955,103.16424701761879,62.893483118577436,0.0,0.0252023264182601
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5384,163,4,5000,0.9927403284145124,89.04551912890264,36.975094348192215,0.0,0.201303810636593
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5414,164,4,2000,-0.2983906435582775,1257.7561269458504,796.962815006574,9.0,5.35264223947181
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5534,167,6,1000,0.9983142509250705,49.88045968534363,35.68216233253479,0.0,0.4548432963475596
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5617,170,4,7000,0.9354220037772263,258.88605717513514,146.05038571357727,1.0,0.32372715344883457
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5658,171,5,4000,0.9871114790574799,115.84444160743847,71.23148976838482,0.0,0.08673220625821736
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5694,172,5,7000,0.9955940790147567,66.74738671464652,40.61058470606804,0.0,0.23920291565557422
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5816,176,4,8000,0.9848331959335274,121.06511211166914,63.23162357947405,0.0,0.19736476226233834
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5841,177,4,0,0.9976058436500983,57.474220570717584,31.925830417209202,0.0,0.06811209792295539
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5843,177,4,2000,-0.38128387810962505,1230.2854535009258,725.3374063968658,15.0,2.4038987496499664
3,P2,P2 / M3,9,source_pretrained_mlp,sample,5858,177,5,6000,0.9796194937155603,143.96701698272565,80.23253398783066,1.0,0.14960577889025686
