task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points,val_mse,val_rmse,val_mae,val_r2,val_points,test_mse,test_rmse,test_mae,test_r2,test_points
0,0,4,0,21,scratch,1,26,0.009143605828285217,0.00256445468403399,12939.904296875,113.75370025634766,46.396244049072266,0.9912020598138847,13,824.5372924804688,28.714757919311523,15.312697410583496,0.9993949184411377,4,3600.29296875,60.00244140625,39.31710433959961,0.9944159761542071,4
1,0,4,1000,24,generated,0,10,0.07637818157672882,0.003908739425241947,16499.453125,128.4501953125,56.783756256103516,0.9863876205471177,14,6325.89794921875,79.53551483154297,52.87678146362305,0.9955591531575408,5,4010.473388671875,63.32829666137695,34.316322326660156,0.9955179153933452,5
2,0,4,2000,23,generated,0,12,0.043348975479602814,0.0024115329142659903,2130.8994140625,46.16166687011719,24.565876007080078,0.9979006733155714,13,5739.31103515625,75.75823974609375,48.6954345703125,0.9959639492127853,5,10327.947265625,101.62651062011719,54.14921188354492,0.9928891490269964,5
3,0,4,3000,28,generated,0,7,0.06143615022301674,0.02764522098004818,46179.28125,214.89364624023438,103.16828918457031,0.9558744444710207,16,7003.15283203125,83.68484497070312,50.65262985229492,0.9952513750255938,6,9199.2236328125,95.91258239746094,54.708709716796875,0.9877114599850323,6
4,0,4,4000,24,generated,0,11,0.05726940557360649,0.02270250953733921,2966.783203125,54.46818542480469,35.496517181396484,0.9969438236959229,14,1785.220947265625,42.25187683105469,27.91802406311035,0.9986431972853725,5,4912.77880859375,70.09121704101562,46.14330291748047,0.9963283065878665,5
5,0,4,5000,26,generated,0,6,0.11489582061767578,0.002024513902142644,100941.7734375,317.7133483886719,154.04229736328125,0.9123777148677644,16,90711.8984375,301.1841735839844,162.9585418701172,0.8544739730201867,5,102268.609375,319.7946472167969,176.13426208496094,0.9234308859997801,5
6,0,4,6000,25,generated,0,11,0.008624971844255924,0.016727304086089134,6313.833984375,79.45964050292969,45.610107421875,0.993438947518463,15,25825.49609375,160.703125,77.04034423828125,0.9792306979222911,5,22906.29296875,151.34825134277344,89.76195526123047,0.9832231383726261,5
7,0,4,7000,26,scratch,1,63,0.09480759501457214,0.0009980169124901295,1161.4775390625,34.0804557800293,20.488216400146484,0.998816098679185,16,538.2618408203125,23.200469970703125,13.329092025756836,0.9994706835672138,5,444.677978515625,21.08738899230957,13.274011611938477,0.9996751008353226,5
8,0,4,8000,24,scratch,1,11,0.026584455743432045,0.006699363701045513,5727.0830078125,75.677490234375,48.18352508544922,0.9941226366384613,14,5702.7548828125,75.51658630371094,53.15626907348633,0.9954877914923741,5,16350.5673828125,127.86933898925781,75.94862365722656,0.9868596730527055,5
9,0,4,9000,24,scratch,1,58,0.05404672026634216,3.874285425808921e-07,2.7560322284698486,1.6601301431655884,0.9083646535873413,0.9999973720477331,14,6639.01953125,81.48017883300781,58.136688232421875,0.9926798471547431,5,16690.23046875,129.190673828125,76.71290588378906,0.9875642555962019,5
10,0,4,10000,24,generated,0,7,0.024991635233163834,0.003535701660439372,4066.175537109375,63.766571044921875,37.61042404174805,0.9960200968835757,14,4892.8935546875,69.94921875,49.314083099365234,0.9964958975070266,5,1596.145263671875,39.951786041259766,20.983327865600586,0.9982587944309224,5
11,0,5,0,22,scratch,1,11,0.03500343859195709,0.003786802990362048,10161.7490234375,100.80550384521484,54.17705154418945,0.9935045875180943,14,5330.986328125,73.01360321044922,51.76449203491211,0.9937026744514836,4,6663.208984375,81.62847900390625,43.310081481933594,0.9783873451361673,4
12,0,5,1000,25,generated,0,5,0.03783976286649704,0.04820048436522484,10058.4775390625,100.29196166992188,54.392879486083984,0.9901757198803706,15,4674.25390625,68.36851501464844,40.422889709472656,0.995096283097551,5,2644.8759765625,51.4283561706543,28.134532928466797,0.9982863869186174,5
13,0,5,2000,25,scratch,1,8,0.03426423296332359,0.0014729686081409454,5649.31201171875,75.16190338134766,39.8371467590332,0.9955854172306635,15,14868.0830078125,121.93474578857422,58.09899139404297,0.9689475408162186,5,19808.03515625,140.74102783203125,65.40162658691406,0.9781395930000736,5
14,0,5,3000,27,scratch,1,29,0.14666403830051422,0.002978324191644788,1135.4354248046875,33.696224212646484,16.99110984802246,0.9986276659055322,17,73750.6796875,271.5707702636719,166.46133422851562,0.943147342984513,5,117459.1484375,342.72314453125,173.34210205078125,0.9135705524918943,5
15,0,5,4000,26,generated,0,6,0.15000873804092407,0.032073039561510086,83271.3125,288.56768798828125,145.81517028808594,0.9128605723829408,16,22198.66015625,148.9921417236328,88.59397888183594,0.9714396645254862,5,219725.78125,468.7491760253906,252.5487823486328,0.8421566554137803,5
16,0,5,5000,25,scratch,1,8,0.08218571543693542,0.014035890810191631,43748.96484375,209.16253662109375,110.83942413330078,0.9574783071142441,15,205611.09375,453.443603515625,223.6439971923828,0.7152364639642395,5,340857.5625,583.830078125,304.0244140625,0.6983416752892284,5
17,0,5,6000,27,scratch,1,67,0.014845314435660839,0.0011031727772206068,1802.9493408203125,42.461151123046875,18.956195831298828,0.9977875392073872,17,3585.602294921875,59.87989807128906,39.25,0.997068677963927,5,701.1478271484375,26.479196548461914,15.389181137084961,0.9993859440670303,5
18,0,5,7000,26,generated,0,4,0.17445120215415955,0.0014576666289940476,130447.90625,361.17572021484375,204.78395080566406,0.8656881387485509,16,964.3385009765625,31.053800582885742,22.944969177246094,0.9985184412327436,5,76002.7890625,275.68603515625,165.69195556640625,0.9340094055179792,5
19,0,5,8000,25,generated,0,8,0.04936465993523598,0.04079250618815422,13896.6064453125,117.88386535644531,82.17562866210938,0.9857264328678351,15,7676.3369140625,87.61470794677734,53.124114990234375,0.9874578289994108,5,3776.19091796875,61.45071792602539,39.88188934326172,0.9964543893000567,5
20,0,5,9000,28,scratch,1,14,0.019818803295493126,0.004504115786403418,1771.642578125,42.090885162353516,28.900238037109375,0.9978038002607789,16,8787.1552734375,93.73983001708984,60.15281295776367,0.9922778990432621,6,4145.65576171875,64.38676452636719,43.84027099609375,0.9941844135572347,6
21,0,5,10000,25,scratch,1,9,0.11629746854305267,0.00279142614454031,16937.822265625,130.1453857421875,83.96914672851562,0.9827389374087584,15,70906.5390625,266.2828063964844,143.43226623535156,0.8743758462380348,5,30114.71484375,173.53591918945312,122.7972183227539,0.9711252190169426,5
22,0,6,0,20,generated,0,20,0.028692366555333138,0.0016682455316185951,8539.3173828125,92.4084243774414,56.764251708984375,0.9952675171007259,12,6244.90380859375,79.02470397949219,56.53547668457031,0.9770632778356444,4,11363.1708984375,106.59817504882812,72.92987823486328,0.9867096216455533,4
23,0,6,1000,24,generated,0,9,0.01241846103221178,0.0036190676037222147,1891.7320556640625,43.49404525756836,25.716787338256836,0.9982707577333894,14,4859.7138671875,69.7116470336914,48.4292106628418,0.9963824091927054,5,2708.3076171875,52.041404724121094,27.772319793701172,0.9980625461889336,5
24,0,6,2000,24,scratch,1,11,0.005255267955362797,0.0015593691496178508,1243.081298828125,35.25735855102539,19.660802841186523,0.9990365027722485,14,26480.181640625,162.72732543945312,96.86874389648438,0.9790420008637936,5,10795.666015625,103.90219116210938,53.62146759033203,0.9844337681803944,5
25,0,6,3000,23,generated,0,8,0.17694300413131714,0.000799311266746372,844.228759765625,29.055614471435547,20.510358810424805,0.9991560931702939,13,13306.7998046875,115.3551025390625,79.14757537841797,0.9912290522708406,5,25064.72265625,158.31842041015625,86.10258483886719,0.9809682643646657,5
26,0,6,4000,22,scratch,1,12,0.14171333611011505,0.000953793409280479,14919.8759765625,122.14694213867188,67.41456604003906,0.9901652961798472,14,3535.072021484375,59.45647048950195,35.990509033203125,0.9957682952236506,4,8688.376953125,93.21146392822266,49.231510162353516,0.9793987584778079,4
27,0,6,5000,23,scratch,1,12,0.0349835529923439,0.00247763330116868,10767.228515625,103.7652587890625,45.05131149291992,0.9894429152559345,13,7857.9697265625,88.64518737792969,51.7017822265625,0.9944854516259968,5,23267.982421875,152.53846740722656,70.39937591552734,0.9804852469780923,5
