task_id,WL,Retention,PEC,num_points
0,0,1,0,20
1,0,1,1000,22
2,0,1,2000,23
3,0,1,3000,24
4,0,1,4000,24
5,0,1,5000,22
6,0,1,6000,23
7,0,1,7000,25
8,0,1,8000,24
9,0,1,9000,25
10,0,1,10000,23
11,0,2,0,21
12,0,2,1000,24
13,0,2,2000,26
14,0,2,3000,27
15,0,2,4000,23
16,0,2,5000,25
17,0,2,6000,24
18,0,2,7000,25
19,0,2,8000,23
20,0,2,9000,26
21,0,2,10000,25
22,0,3,0,20
23,0,3,1000,27
24,0,3,2000,25
25,0,3,3000,26
26,0,3,4000,25
27,0,3,5000,24
28,0,3,6000,24
29,0,3,7000,27
30,0,3,8000,25
31,0,3,9000,26
32,0,3,10000,25
33,1,1,0,21
34,1,1,1000,21
35,1,1,2000,22
36,1,1,3000,22
37,1,1,4000,24
38,1,1,5000,23
39,1,1,6000,24
40,1,1,7000,24
41,1,1,8000,24
42,1,1,9000,25
43,1,1,10000,27
44,1,2,0,25
45,1,2,1000,27
46,1,2,2000,22
47,1,2,3000,27
48,1,2,4000,28
49,1,2,5000,25
50,1,2,6000,23
51,1,2,7000,25
52,1,2,8000,26
53,1,2,9000,26
54,1,2,10000,27
55,1,3,0,21
56,1,3,1000,26
57,1,3,2000,25
58,1,3,3000,29
59,1,3,4000,28
60,1,3,5000,25
61,1,3,6000,25
62,1,3,7000,25
63,1,3,8000,26
64,1,3,9000,27
65,1,3,10000,30
66,2,1,0,19
67,2,1,1000,23
68,2,1,2000,22
69,2,1,3000,23
70,2,1,4000,26
71,2,1,5000,22
72,2,1,6000,22
73,2,1,7000,21
74,2,1,8000,24
75,2,1,9000,22
76,2,1,10000,24
77,2,2,0,21
78,2,2,1000,23
79,2,2,2000,25
80,2,2,3000,23
81,2,2,4000,23
82,2,2,5000,24
83,2,2,6000,25
84,2,2,7000,23
85,2,2,8000,26
86,2,2,9000,23
87,2,2,10000,24
88,2,3,0,21
89,2,3,1000,25
90,2,3,2000,24
91,2,3,3000,22
92,2,3,4000,25
93,2,3,5000,26
94,2,3,6000,24
95,2,3,7000,25
96,2,3,8000,26
97,2,3,9000,25
98,2,3,10000,25
99,3,1,0,21
100,3,1,1000,21
101,3,1,2000,24
102,3,1,3000,24
103,3,1,4000,25
104,3,1,5000,20
105,3,1,6000,24
106,3,1,7000,23
107,3,1,8000,22
108,3,1,9000,21
109,3,1,10000,24
110,3,2,0,26
111,3,2,1000,27
112,3,2,2000,25
113,3,2,3000,25
114,3,2,4000,24
115,3,2,5000,24
116,3,2,6000,23
117,3,2,7000,23
118,3,2,8000,22
119,3,2,9000,24
120,3,2,10000,25
121,3,3,0,26
122,3,3,1000,26
123,3,3,2000,26
124,3,3,3000,25
125,3,3,4000,27
126,3,3,5000,22
127,3,3,6000,25
128,3,3,7000,23
129,3,3,8000,24
130,3,3,9000,24
131,3,3,10000,25
132,4,1,0,19
133,4,1,1000,22
134,4,1,2000,21
135,4,1,3000,23
136,4,1,4000,22
137,4,1,5000,22
138,4,1,6000,23
139,4,1,7000,25
140,4,1,8000,23
141,4,1,9000,23
142,4,1,10000,23
143,4,2,0,24
144,4,2,1000,25
145,4,2,2000,21
146,4,2,3000,27
147,4,2,4000,23
148,4,2,5000,23
149,4,2,6000,23
150,4,2,7000,25
151,4,2,8000,26
152,4,2,9000,24
153,4,2,10000,23
154,4,3,0,24
155,4,3,1000,23
156,4,3,2000,24
157,4,3,3000,26
158,4,3,4000,23
159,4,3,5000,24
160,4,3,6000,24
161,4,3,7000,26
162,4,3,8000,27
163,4,3,9000,22
164,4,3,10000,24
165,5,1,0,20
166,5,1,1000,22
167,5,1,2000,21
168,5,1,3000,24
169,5,1,4000,23
170,5,1,5000,22
171,5,1,6000,25
172,5,1,7000,23
173,5,1,8000,23
174,5,1,9000,24
175,5,1,10000,23
176,5,2,0,24
177,5,2,1000,24
178,5,2,2000,22
179,5,2,3000,25
180,5,2,4000,22
181,5,2,5000,25
182,5,2,6000,27
183,5,2,7000,23
184,5,2,8000,26
185,5,2,9000,23
186,5,2,10000,25
187,5,3,0,24
188,5,3,1000,25
189,5,3,2000,23
190,5,3,3000,24
191,5,3,4000,24
192,5,3,5000,25
193,5,3,6000,27
194,5,3,7000,22
195,5,3,8000,25
196,5,3,9000,24
197,5,3,10000,24
198,6,1,0,21
199,6,1,1000,22
200,6,1,2000,21
201,6,1,3000,22
202,6,1,4000,21
203,6,1,5000,20
204,6,1,6000,22
205,6,1,7000,23
206,6,1,8000,23
207,6,1,9000,23
208,6,1,10000,21
209,6,2,0,20
210,6,2,1000,24
211,6,2,2000,22
212,6,2,3000,21
213,6,2,4000,22
214,6,2,5000,23
215,6,2,6000,24
216,6,2,7000,27
217,6,2,8000,24
218,6,2,9000,26
219,6,2,10000,24
220,6,3,0,21
221,6,3,1000,23
222,6,3,2000,26
223,6,3,3000,22
224,6,3,4000,23
225,6,3,5000,21
226,6,3,6000,25
227,6,3,7000,26
228,6,3,8000,25
229,6,3,9000,25
230,6,3,10000,26
231,7,1,0,20
232,7,1,1000,24
233,7,1,2000,21
234,7,1,3000,23
235,7,1,4000,23
236,7,1,5000,22
237,7,1,6000,23
238,7,1,7000,24
239,7,1,8000,22
240,7,1,9000,25
241,7,1,10000,24
242,7,2,0,25
243,7,2,1000,25
244,7,2,2000,21
245,7,2,3000,22
246,7,2,4000,25
247,7,2,5000,23
248,7,2,6000,24
249,7,2,7000,26
250,7,2,8000,24
251,7,2,9000,27
252,7,2,10000,24
253,7,3,0,24
254,7,3,1000,25
255,7,3,2000,23
256,7,3,3000,23
257,7,3,4000,23
258,7,3,5000,23
259,7,3,6000,23
260,7,3,7000,25
261,7,3,8000,23
262,7,3,9000,24
263,7,3,10000,27
264,8,1,0,20
265,8,1,1000,20
266,8,1,2000,25
267,8,1,3000,24
268,8,1,4000,23
269,8,1,5000,24
270,8,1,6000,21
271,8,1,7000,23
272,8,1,8000,24
273,8,1,9000,23
274,8,1,10000,23
275,8,2,0,20
276,8,2,1000,26
277,8,2,2000,26
278,8,2,3000,24
279,8,2,4000,25
280,8,2,5000,25
281,8,2,6000,25
282,8,2,7000,21
283,8,2,8000,23
284,8,2,9000,24
285,8,2,10000,25
286,8,3,0,23
287,8,3,1000,22
288,8,3,2000,25
289,8,3,3000,26
290,8,3,4000,23
291,8,3,5000,24
292,8,3,6000,25
293,8,3,7000,23
294,8,3,8000,24
295,8,3,9000,24
296,8,3,10000,26
297,9,1,0,22
298,9,1,1000,25
299,9,1,2000,23
300,9,1,3000,23
301,9,1,4000,21
302,9,1,5000,24
303,9,1,6000,23
304,9,1,7000,24
305,9,1,8000,23
306,9,1,9000,22
307,9,1,10000,24
308,9,2,0,25
309,9,2,1000,22
310,9,2,2000,26
311,9,2,3000,28
312,9,2,4000,24
313,9,2,5000,23
314,9,2,6000,24
315,9,2,7000,27
316,9,2,8000,25
317,9,2,9000,23
318,9,2,10000,26
319,9,3,0,25
320,9,3,1000,23
321,9,3,2000,25
322,9,3,3000,27
323,9,3,4000,23
324,9,3,5000,25
325,9,3,6000,25
326,9,3,7000,27
327,9,3,8000,26
328,9,3,9000,24
329,9,3,10000,28
330,10,1,0,20
331,10,1,1000,20
332,10,1,2000,23
333,10,1,3000,25
334,10,1,4000,21
335,10,1,5000,22
336,10,1,6000,23
337,10,1,7000,22
338,10,1,8000,23
339,10,1,9000,23
340,10,1,10000,22
341,10,2,0,24
342,10,2,1000,24
343,10,2,2000,24
344,10,2,3000,28
345,10,2,4000,23
346,10,2,5000,23
347,10,2,6000,23
348,10,2,7000,25
349,10,2,8000,23
350,10,2,9000,24
351,10,2,10000,25
352,10,3,0,24
353,10,3,1000,25
354,10,3,2000,24
355,10,3,3000,27
356,10,3,4000,24
357,10,3,5000,23
358,10,3,6000,23
359,10,3,7000,24
360,10,3,8000,24
361,10,3,9000,25
362,10,3,10000,26
363,11,1,0,20
364,11,1,1000,21
365,11,1,2000,24
366,11,1,3000,26
367,11,1,4000,23
368,11,1,5000,23
369,11,1,6000,22
370,11,1,7000,23
371,11,1,8000,24
372,11,1,9000,24
373,11,1,10000,24
374,11,2,0,23
375,11,2,1000,21
376,11,2,2000,25
377,11,2,3000,29
378,11,2,4000,22
379,11,2,5000,24
380,11,2,6000,24
381,11,2,7000,25
382,11,2,8000,26
383,11,2,9000,25
384,11,2,10000,26
385,11,3,0,21
386,11,3,1000,22
387,11,3,2000,26
388,11,3,3000,27
389,11,3,4000,24
390,11,3,5000,24
391,11,3,6000,22
392,11,3,7000,26
393,11,3,8000,27
394,11,3,9000,24
395,11,3,10000,27
396,12,1,0,21
397,12,1,1000,22
398,12,1,2000,26
399,12,1,3000,24
400,12,1,4000,25
401,12,1,5000,26
402,12,1,6000,24
403,12,1,7000,22
404,12,1,8000,24
405,12,1,9000,23
406,12,1,10000,23
407,12,2,0,22
408,12,2,1000,24
409,12,2,2000,26
410,12,2,3000,27
411,12,2,4000,29
412,12,2,5000,26
413,12,2,6000,25
414,12,2,7000,25
415,12,2,8000,24
416,12,2,9000,23
417,12,2,10000,24
418,12,3,0,22
419,12,3,1000,24
420,12,3,2000,24
421,12,3,3000,26
422,12,3,4000,31
423,12,3,5000,26
424,12,3,6000,24
425,12,3,7000,27
426,12,3,8000,27
427,12,3,9000,25
428,12,3,10000,27
429,13,1,0,21
430,13,1,1000,19
431,13,1,2000,20
432,13,1,3000,20
433,13,1,4000,26
434,13,1,5000,23
435,13,1,6000,25
436,13,1,7000,28
437,13,1,8000,25
438,13,1,9000,21
439,13,1,10000,26
440,13,2,0,21
441,13,2,1000,21
