task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points,val_mse,val_rmse,val_mae,val_r2,val_points,test_mse,test_rmse,test_mae,test_r2,test_points
33,1,4,0,20,scratch,1,32,0.02662726864218712,0.0005273034330457449,2723.48046875,52.18697738647461,28.23894500732422,0.998407502554521,12,5622.80908203125,74.98538970947266,54.66910934448242,0.9792288433863651,4,1836.500732421875,42.85441207885742,24.633495330810547,0.9980306603235773,4
34,1,4,1000,24,generated,0,7,0.02339274063706398,0.0358482263982296,16691.732421875,129.1964874267578,69.56036376953125,0.9860564026932954,14,2349.106689453125,48.46758270263672,32.508750915527344,0.9983611833952544,5,11290.197265625,106.25534057617188,64.4536361694336,0.9873797583363766,5
107,3,4,8000,23,generated,0,22,0.06437081098556519,0.0006708662258461118,941.9208984375,30.69072914123535,18.523387908935547,0.9990501356013347,13,1369.0699462890625,37.000946044921875,27.291339874267578,0.9988962326199451,5,613.7562255859375,24.77410316467285,17.020809173583984,0.9995184212460573,5
117,3,5,7000,25,scratch,1,36,0.08552361279726028,0.011122483760118484,2058.038818359375,45.3656120300293,29.343725204467773,0.9974584114799533,15,2182.75048828125,46.719913482666016,27.771007537841797,0.9978657893730698,5,24310.416015625,155.91798400878906,104.16123962402344,0.9792588451922052,5
166,5,4,1000,26,generated,0,6,0.15753428637981415,0.004416425712406635,7410.81298828125,86.0860824584961,49.878665924072266,0.9929623009841202,16,5021.95849609375,70.86577606201172,45.24244689941406,0.9948916537576066,5,4046.986328125,63.615928649902344,44.16990661621094,0.9971747323581281,5
279,8,5,4000,24,generated,0,69,0.014469638466835022,0.01567930541932583,7583.54833984375,87.08357238769531,42.71467971801758,0.9937930890807644,14,31904.474609375,178.6182403564453,115.7131118774414,0.9720284742007891,5,10920.83984375,104.50282287597656,66.38414001464844,0.9776314081421966,5
281,8,5,6000,26,generated,0,4,0.06668699532747269,0.010984060354530811,150527.484375,387.9787292480469,227.578857421875,0.8547930857506103,16,68823.390625,262.3421325683594,146.64743041992188,0.8841770242880242,5,51633.87890625,227.23089599609375,135.23898315429688,0.9487298012952907,5
363,11,4,0,24,scratch,1,41,0.02999628148972988,0.0003870683431159705,1075.532958984375,32.795318603515625,18.761735916137695,0.9989515257522069,14,1207.6541748046875,34.751319885253906,22.291675567626953,0.9992067507912263,5,1126.1456298828125,33.5580940246582,23.918025970458984,0.9993372883547983,5
389,11,6,4000,22,generated,0,6,0.169613778591156,0.004013893660157919,48401.3515625,220.00306701660156,140.89236450195312,0.9682506543380026,14,80258.8515625,283.2999267578125,198.71316528320312,0.9215650052578597,4,105786.09375,325.24774169921875,198.59536743164062,0.733558187516197,4
423,12,6,5000,24,generated,0,14,0.026296088472008705,0.002895982936024666,8027.6357421875,89.59707641601562,49.944183349609375,0.9922811586962403,14,5251.8330078125,72.46952819824219,49.27157211303711,0.9966319228120013,5,1076.9425048828125,32.816802978515625,21.392515182495117,0.9990088859740848,5
621,18,6,5000,26,scratch,1,9,0.02241354063153267,0.013131523504853249,157684.390625,397.0949401855469,226.73228454589844,0.854167506838384,16,29742.578125,172.4603729248047,91.3274917602539,0.9733834548108911,5,94777.2734375,307.85919189453125,182.3463134765625,0.9260676355205054,5
642,19,5,4000,24,scratch,1,30,0.028245115652680397,0.0016200802056118846,3184.998291015625,56.435787200927734,28.343351364135742,0.9971095140212383,14,15685.4560546875,125.24159240722656,81.10759735107422,0.9881936540792691,5,2476.5341796875,49.76478958129883,27.704364776611328,0.9971400287173726,5
